tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
5.0,42.0,15.0,2634.0,0.10638297872340426,0.25,0.1492537313432836,0.15362064208783807,0.26666666666666666,0.2,0.2
7.0,61.0,42.0,2586.0,0.10294117647058823,0.14285714285714285,0.11965811965811965,0.10207252707311591,0.26666666666666666,0.2,0.10204081632653061
2.0,30.0,20.0,2644.0,0.0625,0.09090909090909091,0.07407407407407407,0.06619930983919937,0.06666666666666667,0.1,0.09090909090909091
3.0,42.0,15.0,2636.0,0.06666666666666667,0.16666666666666666,0.09523809523809522,0.09597528083900721,0.2,0.15,0.16666666666666666
4.0,12.0,6.0,2674.0,0.25,0.4,0.3076923076923077,0.313045647256613,0.26666666666666666,0.2,0.4
7.0,48.0,28.0,2613.0,0.12727272727272726,0.2,0.15555555555555553,0.14570378195134612,0.06666666666666667,0.05,0.11428571428571428
1.0,3.0,10.0,2682.0,0.25,0.09090909090909091,0.13333333333333333,0.1487090874846871,0.06666666666666667,0.05,0.09090909090909091
9.0,79.0,22.0,2586.0,0.10227272727272728,0.2903225806451613,0.1512605042016807,0.1564013362889446,0.2,0.2,0.1935483870967742
5.0,52.0,46.0,2593.0,0.08771929824561403,0.09803921568627451,0.0925925925925926,0.07422379967177081,0.13333333333333333,0.15,0.09803921568627451
4.0,31.0,19.0,2642.0,0.11428571428571428,0.17391304347826086,0.13793103448275862,0.13187642509755032,0.2,0.2,0.17391304347826086
3.0,27.0,20.0,2646.0,0.1,0.13043478260869565,0.11320754716981132,0.10550188754101464,0.2,0.15,0.13043478260869565
5.0,35.0,17.0,2639.0,0.125,0.22727272727272727,0.16129032258064516,0.15938023844650398,0.13333333333333333,0.15,0.13636363636363635
3.0,26.0,26.0,2641.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.09369949445974425,0.13333333333333333,0.1,0.10344827586206896
2.0,7.0,28.0,2658.0,0.2222222222222222,0.06666666666666667,0.10256410256410256,0.11646259641915685,0.13333333333333333,0.1,0.13333333333333333
1.0,20.0,9.0,2666.0,0.047619047619047616,0.1,0.06451612903225806,0.06399949978613031,0.06666666666666667,0.05,0.1
5.0,58.0,22.0,2611.0,0.07936507936507936,0.18518518518518517,0.1111111111111111,0.10773493364995305,0.3333333333333333,0.25,0.18518518518518517
2.0,16.0,23.0,2655.0,0.1111111111111111,0.08,0.09302325581395349,0.08710724010598545,0.13333333333333333,0.1,0.08
6.0,17.0,15.0,2657.0,0.2608695652173913,0.2857142857142857,0.2727272727272727,0.2670345174418466,0.3333333333333333,0.3,0.2857142857142857
2.0,8.0,10.0,2676.0,0.2,0.16666666666666666,0.1818181818181818,0.1792423043723137,0.26666666666666666,0.2,0.3333333333333333
3.0,16.0,16.0,2661.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15191789709612094,0.2,0.15,0.15789473684210525
3.0,11.0,10.0,2672.0,0.21428571428571427,0.23076923076923078,0.22222222222222224,0.21846476045940652,0.2,0.15,0.23076923076923078
1.0,19.0,16.0,2660.0,0.05,0.058823529411764705,0.05405405405405405,0.04772065721975215,0.06666666666666667,0.05,0.058823529411764705
2.0,19.0,19.0,2656.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.08813529149977749,0.06666666666666667,0.1,0.09523809523809523
0.0,8.0,29.0,2659.0,0.0,0.0,0.0,-0.005688763149868301,0.06666666666666667,0.05,0.034482758620689655
9.0,103.0,39.0,2544.0,0.08035714285714286,0.1875,0.11250000000000002,0.0984714159255241,0.26666666666666666,0.2,0.10416666666666667
1.0,18.0,19.0,2658.0,0.05263157894736842,0.05,0.05128205128205128,0.044389424713084456,0.0,0.05,0.05
0.0,9.0,18.0,2669.0,0.0,0.0,0.0,-0.004744805208002784,0.0,0.0,0.0
3.0,32.0,46.0,2615.0,0.08571428571428572,0.061224489795918366,0.07142857142857144,0.05798457099871496,0.13333333333333333,0.1,0.08163265306122448
6.0,82.0,48.0,2560.0,0.06818181818181818,0.1111111111111111,0.08450704225352113,0.0631334871826349,0.13333333333333333,0.15,0.09259259259259259
1.0,25.0,21.0,2649.0,0.038461538461538464,0.045454545454545456,0.04166666666666667,0.03323687363048501,0.06666666666666667,0.05,0.045454545454545456
1.0,27.0,30.0,2638.0,0.03571428571428571,0.03225806451612903,0.03389830508474576,0.023268844080619796,0.06666666666666667,0.05,0.03225806451612903
3.0,28.0,14.0,2651.0,0.0967741935483871,0.17647058823529413,0.125,0.12326476922668882,0.13333333333333333,0.1,0.11764705882352941
1.0,2.0,16.0,2677.0,0.3333333333333333,0.058823529411764705,0.1,0.13789104243587907,0.06666666666666667,0.05,0.058823529411764705
1.0,6.0,10.0,2679.0,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.1110766030609762,0.2,0.25,0.18181818181818182
6.0,60.0,25.0,2605.0,0.09090909090909091,0.1935483870967742,0.1237113402061856,0.11799479938890564,0.2,0.15,0.16129032258064516
1.0,32.0,24.0,2639.0,0.030303030303030304,0.04,0.03448275862068965,0.024424421493352007,0.06666666666666667,0.05,0.04
2.0,17.0,13.0,2664.0,0.10526315789473684,0.13333333333333333,0.11764705882352941,0.11291999110551905,0.13333333333333333,0.1,0.13333333333333333
1.0,21.0,38.0,2636.0,0.045454545454545456,0.02564102564102564,0.032786885245901634,0.02354102586285106,0.0,0.0,0.05128205128205128
2.0,25.0,13.0,2656.0,0.07407407407407407,0.13333333333333333,0.09523809523809523,0.09263799837972131,0.06666666666666667,0.1,0.06666666666666667
2.0,19.0,13.0,2661.0,0.09523809523809523,0.13333333333333333,0.1111111111111111,0.10681510487034719,0.13333333333333333,0.1,0.13333333333333333
2.0,10.0,14.0,2670.0,0.16666666666666666,0.125,0.14285714285714288,0.13992460078924193,0.13333333333333333,0.1,0.125
1.0,19.0,15.0,2660.0,0.05,0.0625,0.05555555555555556,0.04959528323382058,0.06666666666666667,0.05,0.0625
