tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,threshold
1.0,22.0,19.0,3398.0,0.043478260869565216,0.05,0.046511627906976744,0.04064450191709109,0.06666666666666667,0.05,0.05,0.03168345679073447
5.0,30.0,15.0,3390.0,0.14285714285714285,0.25,0.18181818181818182,0.18275249426195445,0.06666666666666667,0.1,0.1,0.027690057939010186
6.0,40.0,16.0,3378.0,0.13043478260869565,0.2727272727272727,0.1764705882352941,0.1811522968502436,0.26666666666666666,0.25,0.22727272727272727,0.03362591977563109
3.0,43.0,8.0,3386.0,0.06521739130434782,0.2727272727272727,0.10526315789473684,0.12788839402047125,0.06666666666666667,0.05,0.09090909090909091,0.020186555044558553
7.0,53.0,41.0,3339.0,0.11666666666666667,0.14583333333333334,0.12962962962962965,0.11666842771282881,0.2,0.2,0.125,0.04252704498002577
3.0,5.0,18.0,3414.0,0.375,0.14285714285714285,0.20689655172413796,0.22865135440018844,0.2,0.2,0.19047619047619047,0.08287971125876525
1.0,12.0,16.0,3411.0,0.07692307692307693,0.058823529411764705,0.06666666666666667,0.06322143337373473,0.06666666666666667,0.05,0.058823529411764705,0.04979284769799813
0.0,3.0,11.0,3426.0,0.0,0.0,0.0,-0.0016733371820437026,0.06666666666666667,0.05,0.09090909090909091,0.07182352203172074
2.0,34.0,31.0,3373.0,0.05555555555555555,0.06060606060606061,0.057971014492753624,0.048492640034087355,0.06666666666666667,0.1,0.06060606060606061,0.03344579703973193
0.0,5.0,15.0,3420.0,0.0,0.0,0.0,-0.0025248580872382345,0.06666666666666667,0.05,0.06666666666666667,0.08534376828103528
0.0,3.0,11.0,3426.0,0.0,0.0,0.0,-0.0016733371820437026,0.0,0.0,0.0,0.07440517613565974
0.0,17.0,29.0,3394.0,0.0,0.0,0.0,-0.0064979916714028,0.0,0.0,0.0,0.036662791234940845
2.0,49.0,47.0,3342.0,0.0392156862745098,0.04081632653061224,0.04,0.025851779667227123,0.06666666666666667,0.1,0.04081632653061224,0.04612975903459812
0.0,9.0,15.0,3416.0,0.0,0.0,0.0,-0.0033894266301012586,0.0,0.0,0.0,0.03128615982144422
1.0,23.0,24.0,3392.0,0.041666666666666664,0.04,0.04081632653061224,0.03394598616134904,0.06666666666666667,0.05,0.04,0.06961469055380369
4.0,19.0,20.0,3397.0,0.17391304347826086,0.16666666666666666,0.1702127659574468,0.1645455345919303,0.26666666666666666,0.2,0.16666666666666666,0.04531446349356948
6.0,9.0,18.0,3407.0,0.4,0.25,0.3076923076923077,0.3124837813531762,0.4,0.3,0.2916666666666667,0.11417388727093732
5.0,28.0,27.0,3380.0,0.15151515151515152,0.15625,0.15384615384615385,0.14579523490562232,0.2,0.15,0.125,0.052099675713500174
3.0,12.0,27.0,3398.0,0.2,0.1,0.13333333333333333,0.1361455398563443,0.2,0.25,0.16666666666666666,0.05943307964008861
1.0,10.0,10.0,3419.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08799278878019036,0.06666666666666667,0.05,0.09090909090909091,0.04373199625326751
3.0,13.0,26.0,3398.0,0.1875,0.10344827586206896,0.13333333333333333,0.13388563010159596,0.2,0.15,0.13793103448275862,0.11692553936273845
0.0,54.0,24.0,3362.0,0.0,0.0,0.0,-0.010585224976516932,0.0,0.0,0.0,0.025406090628041347
4.0,18.0,19.0,3399.0,0.18181818181818182,0.17391304347826086,0.17777777777777776,0.17241029273577416,0.26666666666666666,0.2,0.17391304347826086,0.0485217539419197
2.0,4.0,9.0,3425.0,0.3333333333333333,0.18181818181818182,0.23529411764705885,0.24442536562045966,0.13333333333333333,0.1,0.18181818181818182,0.11085341497389603
6.0,12.0,15.0,3407.0,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.3046820423486856,0.3333333333333333,0.3,0.2857142857142857,0.07610753099539526
0.0,6.0,11.0,3423.0,0.0,0.0,0.0,-0.002367489599493739,0.13333333333333333,0.15,0.09090909090909091,0.07995947296401086
0.0,12.0,18.0,3410.0,0.0,0.0,0.0,-0.0042910785677703935,0.0,0.0,0.0,0.03406816691382786
1.0,15.0,15.0,3409.0,0.0625,0.0625,0.0625,0.058119158878504676,0.06666666666666667,0.05,0.0625,0.06764461754807079
