tp,fp,fn,tn,precision,recall,f_measure,mcc,new_proteins
239,36,13,16916,0.8690909090909091,0.9484126984126984,0.9070208728652751,0.9064681723701408,"['AGR2', 'BRCA1', 'CAND1', 'CDC5L', 'CSNK2B', 'CUL1', 'CYSRT1', 'FN1', 'GRB2', 'GRN', 'H1-2', 'H4-16', 'HOXA1', 'HSP90AA1', 'HSP90AB1', 'HSPA8', 'HTT', 'IQCB1', 'LMNA', 'LNX1', 'MAPK6', 'MYC', 'NCK1', 'NEK4', 'NOTCH2NLA', 'NTAQ1', 'PCNA', 'PICK1', 'RETREG3', 'STUB1', 'TP53', 'VCAM1', 'WFS1', 'YWHAB', 'YWHAG', 'YWHAQ']"
112,1,1,17090,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9910919321508034,['LYAR']
117,0,0,17087,1.0,1.0,1.0,1.0,[]
104,0,2,17098,1.0,0.9811320754716981,0.9904761904761905,0.9904631861821868,[]
66,1,6,17131,0.9850746268656716,0.9166666666666666,0.949640287769784,0.9500561314848368,['MEOX2']
72,2,0,17130,0.972972972972973,1.0,0.9863013698630138,0.9863363460412513,"['CCL21', 'MEOX2']"
180,4,3,17017,0.9782608695652174,0.9836065573770492,0.9809264305177111,0.9807245173102115,"['CUL3', 'HTRA1', 'RIPPLY3', 'SESTD1']"
117,0,1,17086,1.0,0.9915254237288136,0.9957446808510638,0.9957245581339287,[]
86,0,0,17118,1.0,1.0,1.0,1.0,[]
95,0,0,17109,1.0,1.0,1.0,1.0,[]
112,0,2,17090,1.0,0.9824561403508771,0.9911504424778761,0.9911312624557184,[]
86,0,0,17118,1.0,1.0,1.0,1.0,[]
284,6,4,16910,0.9793103448275862,0.9861111111111112,0.9826989619377162,0.9824094538236002,"['ATXN1', 'NEK4', 'NOTCH2NLA', 'PCNA', 'PEX19', 'SMAD2']"
68,0,0,17136,1.0,1.0,1.0,1.0,[]
312,44,21,16827,0.8764044943820225,0.9369369369369369,0.9056603773584905,0.9042596271892457,"['ARRB2', 'ATXN1', 'BAG6', 'BRCA1', 'CAND1', 'CDC37', 'CDC5L', 'COPS5', 'CUL1', 'CUL3', 'CYSRT1', 'GOLGA2', 'GOPC', 'H4-16', 'HSCB', 'HSP90AA1', 'HSP90AB1', 'HTT', 'KRT31', 'KRTAP10-3', 'KRTAP10-8', 'LMNA', 'MAPK6', 'MDM2', 'MEOX2', 'MTUS2', 'NEK4', 'PCNA', 'REL', 'SMAD3', 'SNW1', 'SPINK2', 'TLE5', 'TMEM17', 'TRAF2', 'TRIM27', 'UBC', 'UBE2I', 'WFS1', 'YWHAB', 'YWHAG', 'YWHAH', 'YWHAQ', 'YWHAZ']"
137,1,0,17066,0.9927536231884058,1.0,0.9963636363636363,0.9963410335657622,['MDFI']
72,0,4,17128,1.0,0.9473684210526315,0.972972972972973,0.9732148931928291,[]
267,13,33,16891,0.9535714285714286,0.89,0.9206896551724139,0.9198974522951321,"['AGR2', 'CDC5L', 'CUL1', 'CUL3', 'FGF21', 'GOPC', 'HSCB', 'HSP90AB1', 'LMNA', 'MYC', 'SEC14L1', 'TEX101', 'TMBIM1']"
114,4,0,17086,0.9661016949152542,1.0,0.9827586206896551,0.9827896895980464,"['CUL3', 'HSCB', 'HTT', 'ICAM1']"
135,0,2,17067,1.0,0.9854014598540146,0.9926470588235294,0.9926157357739774,[]
71,0,1,17132,1.0,0.9861111111111112,0.993006993006993,0.9930022934858324,[]
84,0,1,17119,1.0,0.9882352941176471,0.9940828402366864,0.9940712097699329,[]
75,0,1,17128,1.0,0.9868421052631579,0.9933774834437086,0.9933702697905215,[]
106,0,0,17098,1.0,1.0,1.0,1.0,[]
82,1,0,17121,0.9879518072289156,1.0,0.993939393939394,0.9939286224393977,['ALX1']
88,0,1,17115,1.0,0.9887640449438202,0.9943502824858756,0.9943371040735438,[]
113,2,0,17089,0.9826086956521739,1.0,0.9912280701754386,0.9912082072601295,"['CUL3', 'LYAR']"
169,3,0,17032,0.9825581395348837,1.0,0.9912023460410557,0.9911534206031662,"['FAM20C', 'GMPR2', 'HTT']"
76,0,0,17128,1.0,1.0,1.0,1.0,[]
218,24,0,16962,0.9008264462809917,1.0,0.9478260869565218,0.9484480181365543,"['BRCA1', 'CAND1', 'CDC5L', 'COPS5', 'CUL1', 'CUL3', 'EGFR', 'ERBB2', 'ESR1', 'FN1', 'GOLGA2', 'GRB2', 'HSCB', 'HSP90AB1', 'LMNA', 'MYC', 'NEK4', 'PCNA', 'SNW1', 'TP53', 'UBQLN1', 'WFS1', 'YWHAG', 'YWHAH']"
221,8,4,16971,0.9650655021834061,0.9822222222222222,0.973568281938326,0.9732536830231389,"['AGR2', 'CAND1', 'CDC37', 'CDC5L', 'CUL1', 'CYP2A7', 'HSP90AA1', 'SNW1']"
139,1,0,17064,0.9928571428571429,1.0,0.996415770609319,0.9963929756638189,['PCM1']
67,0,0,17137,1.0,1.0,1.0,1.0,[]
135,0,0,17069,1.0,1.0,1.0,1.0,[]
131,0,4,17069,1.0,0.9703703703703703,0.9849624060150376,0.9849583870304188,[]
135,0,0,17069,1.0,1.0,1.0,1.0,[]
132,0,3,17069,1.0,0.9777777777777777,0.9887640449438202,0.9887395797033391,[]
135,0,0,17069,1.0,1.0,1.0,1.0,[]
187,3,2,17012,0.9842105263157894,0.9894179894179894,0.9868073878627968,0.9866639668132688,"['COPS5', 'HSP90AB1', 'VCAM1']"
185,3,4,17012,0.9840425531914894,0.9788359788359788,0.9814323607427056,0.9812301962089806,"['COPS5', 'HSP90AB1', 'VCAM1']"
182,18,7,16997,0.91,0.9629629629629629,0.93573264781491,0.9353810084247314,"['ATXN1', 'CAND1', 'CFTR', 'COPS5', 'CUL1', 'CUL2', 'CUL3', 'GRB2', 'HDAC1', 'HSCB', 'HSP90AB1', 'HTT', 'MDM2', 'MYH9', 'NEK4', 'VCAM1', 'VIM', 'YWHAG']"
178,6,11,17009,0.967391304347826,0.9417989417989417,0.9544235924932976,0.9540118029669393,"['COPS5', 'GRB2', 'HSP90AB1', 'HTT', 'VCAM1', 'YWHAG']"
186,0,0,17018,1.0,1.0,1.0,1.0,[]
149,2,2,17051,0.9867549668874173,0.9867549668874173,0.9867549668874173,0.9866376854706577,"['MYC', 'VIM']"
182,4,1,17017,0.978494623655914,0.994535519125683,0.986449864498645,0.9863362926120691,"['COPS5', 'CYP2A7', 'NEK4', 'PIGY']"
106,0,0,17098,1.0,1.0,1.0,1.0,[]
123,0,2,17079,1.0,0.984,0.9919354838709677,0.9919096653744315,[]
118,0,0,17086,1.0,1.0,1.0,1.0,[]
265,19,17,16903,0.9330985915492958,0.9397163120567376,0.9363957597173145,0.9353380426459598,"['ATXN1', 'COPS5', 'CREB3', 'CUL3', 'CYP2A7', 'EP300', 'FN1', 'GSK3B', 'H2BC21', 'HSP90AB1', 'HTT', 'LMNA', 'MAPK6', 'NEK4', 'SNW1', 'TEX101', 'TMEM17', 'UBE2I', 'VCAM1']"
89,0,0,17115,1.0,1.0,1.0,1.0,[]
209,1,3,16991,0.9952380952380953,0.9858490566037735,0.9905213270142179,0.9904150351790082,['SEMA7A']
90,0,1,17113,1.0,0.989010989010989,0.994475138121547,0.994461260896652,[]
112,1,1,17090,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9910919321508034,['COPS5']
67,0,1,17136,1.0,0.9852941176470589,0.9925925925925926,0.9925908636052883,[]
113,2,6,17083,0.9826086956521739,0.9495798319327731,0.9658119658119659,0.9657209819126028,"['CUL3', 'HTT']"
183,20,0,17001,0.9014778325123153,1.0,0.9481865284974093,0.9489038828280982,"['APP', 'BRCA1', 'CDC5L', 'COPS5', 'CUL3', 'EGFR', 'ESR1', 'FN1', 'GRB2', 'HSCB', 'HSP90AB1', 'HSPA8', 'HTT', 'MEOX2', 'MYC', 'SNW1', 'SPRED1', 'TMEM17', 'VCAM1', 'YWHAG']"
118,0,0,17086,1.0,1.0,1.0,1.0,[]
91,0,0,17113,1.0,1.0,1.0,1.0,[]
99,0,1,17104,1.0,0.99,0.9949748743718593,0.9949583519858985,[]
174,3,2,17025,0.9830508474576272,0.9886363636363636,0.9858356940509915,0.9856929114936486,"['CEP83', 'COPS5', 'CUL3']"
135,0,1,17068,1.0,0.9926470588235294,0.996309963099631,0.9962875608280976,[]
119,0,0,17085,1.0,1.0,1.0,1.0,[]
184,0,0,17020,1.0,1.0,1.0,1.0,[]
90,0,1,17113,1.0,0.989010989010989,0.994475138121547,0.994461260896652,[]
89,0,0,17115,1.0,1.0,1.0,1.0,[]
111,1,1,17091,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.9910129216676139,['COPS5']
196,5,2,17001,0.9751243781094527,0.98989898989899,0.9824561403508771,0.982278745185907,"['CUL3', 'GRB2', 'RIPPLY3', 'SEC14L1', 'SOCS2']"
111,1,1,17091,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.9910129216676139,['COPS5']
93,0,0,17111,1.0,1.0,1.0,1.0,[]
87,0,2,17115,1.0,0.9775280898876404,0.9886363636363636,0.9886424392398789,[]
177,0,1,17026,1.0,0.9943820224719101,0.9971830985915493,0.9971577719524594,[]
144,0,5,17055,1.0,0.9664429530201343,0.9829351535836178,0.982934232180568,[]
112,1,0,17091,0.9911504424778761,1.0,0.9955555555555555,0.9955362641984832,['COPS5']
111,0,1,17092,1.0,0.9910714285714286,0.9955156950672646,0.9954965833406864,[]
106,0,0,17098,1.0,1.0,1.0,1.0,[]
91,0,0,17113,1.0,1.0,1.0,1.0,[]
91,0,0,17113,1.0,1.0,1.0,1.0,[]
76,0,15,17113,1.0,0.8351648351648352,0.9101796407185628,0.913473279330801,[]
323,17,14,16850,0.95,0.9584569732937686,0.9542097488921715,0.9533004706891067,"['APP', 'CAND1', 'COPS5', 'CREB3', 'CUL3', 'CYP2A7', 'EGFR', 'ERBB2', 'GRB2', 'HSP90AB1', 'HSPA8', 'HTT', 'LMNA', 'PCNA', 'STUB1', 'TMEM17', 'TP53']"
151,1,1,17051,0.993421052631579,0.993421052631579,0.993421052631579,0.9933624084842648,['CUL3']
71,1,1,17131,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9860527408099203,['MEOX2']
80,0,0,17124,1.0,1.0,1.0,1.0,[]
192,2,0,17010,0.9896907216494846,1.0,0.9948186528497409,0.9947735267777342,"['ALX1', 'NUDT15']"
157,0,1,17046,1.0,0.9936708860759493,0.9968253968253968,0.9968011817821376,[]
79,0,0,17125,1.0,1.0,1.0,1.0,[]
181,3,2,17018,0.9836956521739131,0.9890710382513661,0.9863760217983651,0.9862328817223281,"['HTRA1', 'RIPPLY3', 'SESTD1']"
157,0,5,17042,1.0,0.9691358024691358,0.9843260188087775,0.9843025695415577,[]
67,0,0,17137,1.0,1.0,1.0,1.0,[]
156,0,2,17046,1.0,0.9873417721518988,0.9936305732484078,0.9935924422760234,[]
327,21,10,16846,0.9396551724137931,0.9703264094955489,0.9547445255474452,0.9539535673046331,"['APP', 'CAND1', 'COPS5', 'CREB3', 'CUL3', 'CUL4B', 'CYP2A7', 'EGFR', 'ERBB2', 'FN1', 'GRB2', 'HSP90AB1', 'HSPA8', 'HSPB1', 'HTT', 'LMNA', 'MAPK6', 'PCNA', 'STUB1', 'TMEM17', 'TP53']"
162,3,2,17037,0.9818181818181818,0.9878048780487805,0.9848024316109422,0.9846603517783917,"['COPS5', 'CUL3', 'HTT']"
163,4,1,17036,0.9760479041916168,0.9939024390243902,0.9848942598187312,0.9847887840821661,"['CUL3', 'HTT', 'NRXN3', 'RABGGTB']"
160,3,4,17037,0.9815950920245399,0.975609756097561,0.9785932721712537,0.9783925442628426,"['CUL3', 'HTT', 'RABGGTB']"
273,13,11,16907,0.9545454545454546,0.9612676056338029,0.9578947368421052,0.9571915763646418,"['CDC5L', 'CIB1', 'CUL1', 'CUL3', 'DAO', 'FGF21', 'H1-5', 'HSCB', 'HSP90AB1', 'MYC', 'PICK1', 'SEC14L1', 'TMBIM1']"
164,5,0,17035,0.9704142011834319,1.0,0.9849849849849849,0.9849514989238711,"['COPS5', 'CUL3', 'HTT', 'NRXN3', 'RABGGTB']"
108,0,0,17096,1.0,1.0,1.0,1.0,[]
110,0,0,17094,1.0,1.0,1.0,1.0,[]
87,2,0,17115,0.9775280898876404,1.0,0.9886363636363636,0.9886424392398789,"['ASMTL', 'CCL5']"
116,0,2,17086,1.0,0.9830508474576272,0.9914529914529915,0.9914311826890722,[]
78,0,2,17124,1.0,0.975,0.9873417721518987,0.9873632249763686,[]
110,0,0,17094,1.0,1.0,1.0,1.0,[]
127,1,5,17071,0.9921875,0.9621212121212122,0.9769230769230769,0.9768647921251609,['HSP90AB1']
308,39,21,16836,0.8876080691642652,0.9361702127659575,0.9112426035502958,0.909800800936794,"['ARRB2', 'ATXN1', 'BAG6', 'BRCA1', 'CAND1', 'CDC37', 'CDC5L', 'COPS5', 'CUL1', 'CUL3', 'CYSRT1', 'GOLGA2', 'GOPC', 'HSCB', 'HSP90AA1', 'HSP90AB1', 'HTT', 'KRTAP10-3', 'KRTAP10-8', 'LMNA', 'MAPK6', 'MEOX2', 'NEK4', 'PCNA', 'PIK3R1', 'SMAD3', 'SNW1', 'SPINK2', 'TLE5', 'TMEM17', 'TRAF2', 'UBC', 'UBE2I', 'WFS1', 'YWHAB', 'YWHAG', 'YWHAH', 'YWHAQ', 'YWHAZ']"
148,0,2,17054,1.0,0.9866666666666667,0.9932885906040269,0.9932527217963449,[]
147,1,4,17052,0.9932432432432432,0.9735099337748344,0.983277591973244,0.9831813790614934,['MYC']
77,0,0,17127,1.0,1.0,1.0,1.0,[]
151,3,0,17050,0.9805194805194806,1.0,0.9901639344262295,0.9901247322679738,"['HTT', 'MYC', 'VIM']"
185,1,1,17017,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.994564894602426,['H1-5']
110,0,0,17094,1.0,1.0,1.0,1.0,[]
87,0,12,17105,1.0,0.8787878787878788,0.9354838709677419,0.9371082104098574,[]
81,1,0,17122,0.9878048780487805,1.0,0.9938650306748467,0.9938547123572595,['SGTA']
80,0,1,17123,1.0,0.9876543209876543,0.9937888198757764,0.9937789715900893,[]
184,0,2,17018,1.0,0.989247311827957,0.9945945945945946,0.9945506857623806,[]
164,1,0,17039,0.9939393939393939,1.0,0.9969604863221885,0.9969358375355729,['FAM20C']
331,20,6,16847,0.9430199430199431,0.9821958456973294,0.9622093023255814,0.961645895408331,"['APP', 'CAND1', 'COPS5', 'CREB3', 'CUL3', 'CUL4B', 'CYP2A7', 'EGFR', 'ERBB2', 'GRB2', 'HSP90AB1', 'HSPA8', 'HSPB1', 'HTT', 'LMNA', 'MAPK6', 'PCNA', 'STUB1', 'TMEM17', 'TP53']"
63,0,9,17132,1.0,0.875,0.9333333333333333,0.9351687415803541,[]
163,1,1,17039,0.9939024390243902,0.9939024390243902,0.9939024390243902,0.9938437535783808,['FAM20C']
308,47,29,16820,0.8676056338028169,0.913946587537092,0.8901734104046243,0.888233842020371,"['APP', 'ATXN1', 'BRCA1', 'CAND1', 'CDC5L', 'CFTR', 'COPS5', 'CREB3', 'CUL1', 'CUL3', 'CUL4B', 'DLD', 'DLST', 'EP300', 'ERBB2', 'GOLGA2', 'GRB2', 'H4-16', 'HSP90AA1', 'HSP90AB1', 'HSPA8', 'HSPB1', 'HTT', 'LMNA', 'LNX1', 'MAPK6', 'MDM2', 'MEOX2', 'METTL14', 'MKI67', 'MYC', 'NEK4', 'NTAQ1', 'P2RY6', 'PCNA', 'SNW1', 'STUB1', 'TCTN2', 'TMEM17', 'TP53', 'UBC', 'UBE2I', 'UBQLN1', 'WFS1', 'YWHAB', 'YWHAG', 'YWHAZ']"
129,2,1,17072,0.9847328244274809,0.9923076923076923,0.9885057471264368,0.9884252592553343,"['FYN', 'HTR4']"
289,42,48,16825,0.8731117824773413,0.857566765578635,0.8652694610778442,0.8626384132008514,"['AGR2', 'ATXN1', 'BRCA1', 'CAND1', 'CDC5L', 'CFTR', 'COPS5', 'CREB3', 'CUL1', 'CUL3', 'CUL4B', 'DLD', 'DLST', 'EGFR', 'EP300', 'ERBB2', 'FN1', 'GOLGA2', 'HSP90AA1', 'HSP90AB1', 'HSPA8', 'HSPB1', 'HTT', 'LMNA', 'LNX1', 'MAPK6', 'MEOX2', 'METTL14', 'MKI67', 'MYC', 'NEK4', 'NTAQ1', 'P2RY6', 'PCNA', 'SNW1', 'STUB1', 'TMEM17', 'TP53', 'WFS1', 'YWHAB', 'YWHAG', 'YWHAZ']"
115,1,5,17083,0.9913793103448276,0.9583333333333334,0.9745762711864409,0.9745426698241443,['CUL3']
163,2,1,17038,0.9878787878787879,0.9939024390243902,0.9908814589665653,0.9907980946569823,"['FAM20C', 'GMPR2']"
163,1,1,17039,0.9939024390243902,0.9939024390243902,0.9939024390243902,0.9938437535783808,['FAM20C']
67,0,0,17137,1.0,1.0,1.0,1.0,[]
90,0,3,17111,1.0,0.967741935483871,0.9836065573770492,0.9836525276152251,[]
