tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,threshold
2.0,243.0,12.0,3122.0,0.00816326530612245,0.14285714285714285,0.015444015444015446,0.017498234293870266,0.0,0.0,0.0,0.006171695871692979
10.0,3072.0,1.0,296.0,0.003244646333549643,0.9090909090909091,0.00646621403168445,-0.0006081925511735469,0.0,0.0,0.0,0.003261561114509897
2.0,33.0,9.0,3335.0,0.05714285714285714,0.18181818181818182,0.08695652173913043,0.09678195216945196,0.06666666666666667,0.05,0.09090909090909091,0.024175740597966264
7.0,3094.0,3.0,275.0,0.002257336343115124,0.7,0.004500160720025715,-0.0431694951190605,0.0,0.0,0.0,4.126272836576034e-05
0.0,26.0,10.0,3343.0,0.0,0.0,0.0,-0.004797548698008726,0.0,0.0,0.0,0.006106713606517756
1.0,10.0,11.0,3357.0,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.08392429920098161,0.06666666666666667,0.05,0.08333333333333333,0.02554622377748802
1.0,54.0,18.0,3306.0,0.01818181818181818,0.05263157894736842,0.027027027027027025,0.02160441744585921,0.0,0.0,0.0,0.021558326825893533
0.0,7.0,19.0,3353.0,0.0,0.0,0.0,-0.0034261975390960557,0.0,0.0,0.0,0.08584478473582692
0.0,30.0,19.0,3330.0,0.0,0.0,0.0,-0.007117217130196942,0.0,0.0,0.0,0.030089371161376582
0.0,4.0,19.0,3356.0,0.0,0.0,0.0,-0.0025888105444920777,0.0,0.0,0.0,0.07288948412242677
12.0,751.0,6.0,2611.0,0.015727391874180863,0.6666666666666666,0.030729833546734954,0.07717145398408502,0.0,0.0,0.0,0.004949505486739625
10.0,794.0,8.0,2568.0,0.012437810945273632,0.5555555555555556,0.024330900243309004,0.05459474679534736,0.0,0.0,0.0,0.0066283316421767565
9.0,577.0,9.0,2785.0,0.015358361774744027,0.5,0.029801324503311258,0.06313126076328955,0.0,0.0,0.0,0.006897993335084346
0.0,13.0,11.0,3356.0,0.0,0.0,0.0,-0.003550552633670562,0.0,0.0,0.0,0.021665915700086757
20.0,1240.0,11.0,2109.0,0.015873015873015872,0.6451612903225806,0.030983733539891554,0.05419538989647935,0.0,0.0,0.03225806451612903,0.008179891135209269
2.0,11.0,9.0,3357.0,0.15384615384615385,0.18181818181818182,0.16666666666666669,0.1642928761559868,0.2,0.15,0.09090909090909091,0.11052269782118296
2.0,10.0,9.0,3358.0,0.16666666666666666,0.18181818181818182,0.17391304347826086,0.17126036541598527,0.26666666666666666,0.2,0.18181818181818182,0.11742327252622092
9.0,3242.0,1.0,127.0,0.0027683789603199014,0.9,0.005519779208831646,-0.01772753957304837,0.0,0.0,0.0,0.00019225532745325395
16.0,2975.0,1.0,387.0,0.005349381477766633,0.9411764705882353,0.010638297872340424,0.0124911860310773,0.0,0.0,0.0,0.005693604249786687
17.0,3281.0,0.0,81.0,0.005154639175257732,1.0,0.010256410256410256,0.011144043275856795,0.0,0.0,0.0,0.0033781147882601527
13.0,3052.0,4.0,310.0,0.004241435562805873,0.7647058823529411,0.008436080467229072,-0.034869340024109186,0.0,0.0,0.0,0.00447154160871952
16.0,3097.0,1.0,265.0,0.00513973658849984,0.9411764705882353,0.010223642172523964,0.0052540298579865745,0.0,0.0,0.0,0.005328799880261417
2.0,4.0,9.0,3364.0,0.3333333333333333,0.18181818181818182,0.23529411764705885,0.24439355710612068,0.26666666666666666,0.2,0.2727272727272727,0.4245906582980182
0.0,35.0,24.0,3320.0,0.0,0.0,0.0,-0.00865287134357527,0.0,0.0,0.0,0.03231276832161529
0.0,48.0,24.0,3307.0,0.0,0.0,0.0,-0.010152959667198659,0.0,0.0,0.0,0.03244266669551212
1.0,21.0,11.0,3346.0,0.045454545454545456,0.08333333333333333,0.05882352941176471,0.05702415503202294,0.06666666666666667,0.05,0.08333333333333333,0.08489896212220839
