tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,threshold
1.0,6.0,10.0,2679.0,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.1110766030609762,0.06666666666666667,0.1,0.09090909090909091,0.0533293889692526
5.0,3.0,3.0,2684.0,0.625,0.625,0.625,0.6238835132117603,0.4,0.35,0.625,0.02179779386573086
3.0,4.0,5.0,2683.0,0.42857142857142855,0.375,0.39999999999999997,0.39922614854924127,0.26666666666666666,0.3,0.375,0.07120122406395915
4.0,4.0,4.0,2684.0,0.5,0.5,0.5,0.49851190476190477,0.26666666666666666,0.2,0.5,0.2997052932063481
0.0,5.0,9.0,2682.0,0.0,0.0,0.0,-0.0024946841903953805,0.13333333333333333,0.1,0.1111111111111111,0.08081573631879922
4.0,1.0,6.0,2685.0,0.8,0.4,0.5333333333333333,0.5646336225248052,0.26666666666666666,0.2,0.4,0.43341652725124646
2.0,8.0,11.0,2675.0,0.2,0.15384615384615385,0.17391304347826086,0.17191581367276815,0.26666666666666666,0.3,0.23076923076923078,0.1610967976169742
5.0,16.0,8.0,2667.0,0.23809523809523808,0.38461538461538464,0.2941176470588235,0.2983668881582928,0.2,0.25,0.23076923076923078,0.05960442069799259
3.0,17.0,10.0,2666.0,0.15,0.23076923076923078,0.18181818181818185,0.18118020725415387,0.2,0.15,0.23076923076923078,0.028845768262764773
7.0,9.0,6.0,2674.0,0.4375,0.5384615384615384,0.4827586206896552,0.4826088981047326,0.4,0.35,0.38461538461538464,0.03180906363037926
7.0,5.0,6.0,2678.0,0.5833333333333334,0.5384615384615384,0.5599999999999999,0.558404803174599,0.4666666666666667,0.45,0.5384615384615384,0.17514016687568135
4.0,2.0,9.0,2681.0,0.6666666666666666,0.3076923076923077,0.42105263157894735,0.45122531975150515,0.4666666666666667,0.35,0.46153846153846156,0.22694732236953438
5.0,9.0,8.0,2674.0,0.35714285714285715,0.38461538461538464,0.3703703703703704,0.3674607114329861,0.3333333333333333,0.25,0.38461538461538464,0.051852128018340125
