tp,fp,fn,tn,precision,recall,f_measure,mcc,new_proteins
65,0,0,17139,1.0,1.0,1.0,1.0,[]
66,0,0,17138,1.0,1.0,1.0,1.0,[]
54,0,8,17142,1.0,0.8709677419354839,0.9310344827586207,0.933038830706892,[]
46,0,15,17143,1.0,0.7540983606557377,0.8598130841121495,0.8680087021055458,[]
46,0,6,17152,1.0,0.8846153846153846,0.9387755102040816,0.9403754795202744,[]
46,0,5,17153,1.0,0.9019607843137255,0.9484536082474228,0.9495777717456254,[]
51,0,3,17150,1.0,0.9444444444444444,0.9714285714285714,0.9717403276586776,[]
52,0,0,17152,1.0,1.0,1.0,1.0,[]
51,0,2,17151,1.0,0.9622641509433962,0.9807692307692307,0.9808934463926914,[]
58,0,11,17135,1.0,0.8405797101449275,0.9133858267716535,0.916537198934658,[]
53,0,0,17151,1.0,1.0,1.0,1.0,[]
66,0,0,17138,1.0,1.0,1.0,1.0,[]
102,1,0,17101,0.9902912621359223,1.0,0.9951219512195122,0.9951046965715321,['IQCB1']
56,0,1,17147,1.0,0.9824561403508771,0.9911504424778761,0.9911603541290294,[]
86,1,0,17117,0.9885057471264368,1.0,0.9942196531791908,0.9942072221416742,['UBQLN2']
42,1,13,17148,0.9767441860465116,0.7636363636363637,0.8571428571428571,0.863273993346484,['HSCB']
55,1,0,17148,0.9821428571428571,1.0,0.9909909909909909,0.9910023138208864,['HSCB']
73,0,14,17117,1.0,0.8390804597701149,0.9125,0.9156389771279927,[]
56,0,0,17148,1.0,1.0,1.0,1.0,[]
123,0,1,17080,1.0,0.9919354838709677,0.9959514170040485,0.9959304249911197,[]
52,1,0,17151,0.9811320754716981,1.0,0.9904761904761905,0.9904922378671797,['KDM6B']
31,0,21,17152,1.0,0.5961538461538461,0.7469879518072289,0.7716377644523085,[]
33,0,26,17145,1.0,0.559322033898305,0.717391304347826,0.7473119289595517,[]
24,0,28,17152,1.0,0.46153846153846156,0.631578947368421,0.6788123784866559,[]
53,0,0,17151,1.0,1.0,1.0,1.0,[]
53,0,0,17151,1.0,1.0,1.0,1.0,[]
53,0,0,17151,1.0,1.0,1.0,1.0,[]
53,0,0,17151,1.0,1.0,1.0,1.0,[]
53,0,0,17151,1.0,1.0,1.0,1.0,[]
70,0,0,17134,1.0,1.0,1.0,1.0,[]
82,0,0,17122,1.0,1.0,1.0,1.0,[]
52,0,0,17152,1.0,1.0,1.0,1.0,[]
51,0,1,17152,1.0,0.9807692307692307,0.9902912621359222,0.9903090694631214,[]
66,0,0,17138,1.0,1.0,1.0,1.0,[]
111,0,1,17092,1.0,0.9910714285714286,0.9955156950672646,0.9954965833406864,[]
69,4,1,17130,0.9452054794520548,0.9857142857142858,0.9650349650349651,0.9651032876882358,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP']"
70,5,0,17129,0.9333333333333333,1.0,0.9655172413793104,0.9659508115790665,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
70,6,0,17128,0.9210526315789473,1.0,0.958904109589041,0.9595468183026705,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
71,5,0,17128,0.9342105263157895,1.0,0.9659863945578232,0.9664046209950488,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
67,0,0,17137,1.0,1.0,1.0,1.0,[]
78,0,3,17123,1.0,0.9629629629629629,0.9811320754716981,0.9812208103028898,[]
84,0,0,17120,1.0,1.0,1.0,1.0,[]
75,0,3,17126,1.0,0.9615384615384616,0.9803921568627451,0.9804948017098447,[]
81,0,0,17123,1.0,1.0,1.0,1.0,[]
100,0,0,17104,1.0,1.0,1.0,1.0,[]
100,0,1,17103,1.0,0.9900990099009901,0.9950248756218906,0.9950081019343062,[]
68,0,0,17136,1.0,1.0,1.0,1.0,[]
66,0,0,17138,1.0,1.0,1.0,1.0,[]
72,0,0,17132,1.0,1.0,1.0,1.0,[]
66,0,0,17138,1.0,1.0,1.0,1.0,[]
82,0,0,17122,1.0,1.0,1.0,1.0,[]
98,0,1,17105,1.0,0.98989898989899,0.9949238578680203,0.9949075943895075,[]
70,0,0,17134,1.0,1.0,1.0,1.0,[]
50,0,0,17154,1.0,1.0,1.0,1.0,[]
50,0,0,17154,1.0,1.0,1.0,1.0,[]
49,0,1,17154,1.0,0.98,0.98989898989899,0.9899206401513844,[]
50,0,0,17154,1.0,1.0,1.0,1.0,[]
56,2,0,17146,0.9655172413793104,1.0,0.9824561403508771,0.98255006563743,"['AP2M1', 'ASF1A']"
71,0,0,17133,1.0,1.0,1.0,1.0,[]
110,0,0,17094,1.0,1.0,1.0,1.0,[]
132,0,14,17058,1.0,0.9041095890410958,0.949640287769784,0.9504568208697359,[]
162,0,5,17037,1.0,0.9700598802395209,0.9848024316109423,0.9847716850420941,[]
126,0,23,17055,1.0,0.8456375838926175,0.9163636363636364,0.9189661100388655,[]
147,0,5,17052,1.0,0.9671052631578947,0.9832775919732442,0.9832709550098995,[]
159,0,1,17044,1.0,0.99375,0.9968652037617556,0.9968408591371501,[]
57,0,0,17147,1.0,1.0,1.0,1.0,[]
57,0,1,17146,1.0,0.9827586206896551,0.9913043478260869,0.9913129208046608,[]
57,0,0,17147,1.0,1.0,1.0,1.0,[]
83,0,5,17116,1.0,0.9431818181818182,0.9707602339181286,0.9710336617704549,[]
76,0,12,17116,1.0,0.8636363636363636,0.9268292682926829,0.9289947759745205,[]
88,0,0,17116,1.0,1.0,1.0,1.0,[]
51,0,0,17153,1.0,1.0,1.0,1.0,[]
58,0,0,17146,1.0,1.0,1.0,1.0,[]
58,6,0,17140,0.90625,1.0,0.9508196721311475,0.9518050591588504,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
87,0,0,17117,1.0,1.0,1.0,1.0,[]
87,0,0,17117,1.0,1.0,1.0,1.0,[]
117,3,0,17084,0.975,1.0,0.9873417721518987,0.987334197336177,"['ADRB2', 'ALX1', 'TMBIM1']"
113,3,4,17084,0.9741379310344828,0.9658119658119658,0.9699570815450644,0.9697613109664882,"['ADRB2', 'ALX1', 'UBQLN2']"
166,13,0,17025,0.9273743016759777,1.0,0.9623188405797102,0.9626352968581716,"['ATP12A', 'BUD31', 'CCL11', 'CCL26', 'CCL8', 'CXCL14', 'CXCL17', 'CYSRT1', 'GJA8', 'PF4V1', 'UBQLN2', 'XCL1', 'XCL2']"
163,11,3,17027,0.9367816091954023,0.9819277108433735,0.9588235294117649,0.9586835545695197,"['ATP12A', 'BUD31', 'CCL11', 'CCL26', 'CCL8', 'CXCL14', 'CXCL17', 'GJA8', 'PF4V1', 'XCL1', 'XCL2']"
86,6,0,17112,0.9347826086956522,1.0,0.9662921348314606,0.9666721055722839,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
52,0,0,17152,1.0,1.0,1.0,1.0,[]
52,0,0,17152,1.0,1.0,1.0,1.0,[]
51,0,1,17152,1.0,0.9807692307692307,0.9902912621359222,0.9903090694631214,[]
52,0,0,17152,1.0,1.0,1.0,1.0,[]
70,0,1,17133,1.0,0.9859154929577465,0.9929078014184397,0.9929037977019222,[]
50,0,0,17154,1.0,1.0,1.0,1.0,[]
56,0,1,17147,1.0,0.9824561403508771,0.9911504424778761,0.9911603541290294,[]
50,0,0,17154,1.0,1.0,1.0,1.0,[]
49,0,2,17153,1.0,0.9607843137254902,0.98,0.9801389195232326,[]
72,0,1,17131,1.0,0.9863013698630136,0.993103448275862,0.9930980813368787,[]
72,0,1,17131,1.0,0.9863013698630136,0.993103448275862,0.9930980813368787,[]
49,0,5,17150,1.0,0.9074074074074074,0.9514563106796117,0.9524405148085283,[]
49,0,1,17154,1.0,0.98,0.98989898989899,0.9899206401513844,[]
58,19,1,17126,0.7532467532467533,0.9830508474576272,0.8529411764705883,0.8599928964596049,"['AP2M1', 'ASF1A', 'ASH2L', 'DNAJC9', 'DPY30', 'EP300', 'GATA1', 'KAT2B', 'KMT2B', 'KMT2C', 'KMT2D', 'KMT2E', 'NASP', 'PRMT1', 'RBBP5', 'SETD1A', 'SETD1B', 'WDR5', 'ZFPM1']"
37,5,22,17140,0.8809523809523809,0.6271186440677966,0.7326732673267327,0.7425639498222449,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
58,10,2,17134,0.8529411764705882,0.9666666666666667,0.90625,0.9076891170665173,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'HDAC1', 'NASP', 'NEK4', 'PRMT6', 'SIN3A', 'SIN3B']"
50,0,0,17154,1.0,1.0,1.0,1.0,[]
50,0,0,17154,1.0,1.0,1.0,1.0,[]
99,2,1,17102,0.9801980198019802,0.99,0.9850746268656716,0.9849992617392073,"['SRPK2', 'SYNCRIP']"
88,2,1,17113,0.9777777777777777,0.9887640449438202,0.9832402234636872,0.983168084579758,"['SRPK2', 'SYNCRIP']"
90,2,0,17112,0.9782608695652174,1.0,0.989010989010989,0.989012915328674,"['SRPK2', 'SYNCRIP']"
89,2,1,17112,0.978021978021978,0.9888888888888889,0.9834254143646408,0.9833529341973487,"['SRPK2', 'SYNCRIP']"
110,2,0,17092,0.9821428571428571,1.0,0.9909909909909909,0.9909732318855341,"['SRPK2', 'SYNCRIP']"
113,2,0,17089,0.9826086956521739,1.0,0.9912280701754386,0.9912082072601295,"['SRPK2', 'SYNCRIP']"
116,2,0,17086,0.9830508474576272,1.0,0.9914529914529915,0.9914311826890722,"['SRPK2', 'SYNCRIP']"
115,1,1,17087,0.9913793103448276,0.9913793103448276,0.9913793103448276,0.9913207897455767,['SYNCRIP']
118,2,1,17083,0.9833333333333333,0.9915966386554622,0.9874476987447698,0.9873686655582147,"['SRPK2', 'SYNCRIP']"
116,2,2,17084,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9829337925588796,"['SRPK2', 'SYNCRIP']"
118,2,1,17083,0.9833333333333333,0.9915966386554622,0.9874476987447698,0.9873686655582147,"['SRPK2', 'SYNCRIP']"
114,2,2,17086,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9826415794911533,"['SRPK2', 'SYNCRIP']"
113,2,6,17083,0.9826086956521739,0.9495798319327731,0.9658119658119659,0.9657209819126028,"['SRPK2', 'SYNCRIP']"
62,2,0,17140,0.96875,1.0,0.9841269841269841,0.984193565064994,"['GDI1', 'RABIF']"
62,2,0,17140,0.96875,1.0,0.9841269841269841,0.984193565064994,"['GDI1', 'RABIF']"
120,5,0,17079,0.96,1.0,0.9795918367346939,0.9796525074508399,"['APP', 'HTT', 'SRPK2', 'SYNCRIP', 'VCAM1']"
117,2,3,17082,0.9831932773109243,0.975,0.9790794979079498,0.9789418583666674,"['SRPK2', 'SYNCRIP']"
49,0,1,17154,1.0,0.98,0.98989898989899,0.9899206401513844,[]
61,5,1,17137,0.9242424242424242,0.9838709677419355,0.9531249999999999,0.9534192742240428,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
79,6,0,17119,0.9294117647058824,1.0,0.9634146341463414,0.9638911408384566,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
74,6,0,17124,0.925,1.0,0.961038961038961,0.9616007523942844,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
32,5,42,17125,0.8648648648648649,0.43243243243243246,0.5765765765765767,0.6104800736171626,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
39,5,23,17137,0.8863636363636364,0.6290322580645161,0.7358490566037735,0.7459558072953806,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
62,6,0,17136,0.9117647058823529,1.0,0.9538461538461539,0.9546965865020227,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
62,6,0,17136,0.9117647058823529,1.0,0.9538461538461539,0.9546965865020227,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
74,6,0,17124,0.925,1.0,0.961038961038961,0.9616007523942844,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
74,5,0,17125,0.9367088607594937,1.0,0.9673202614379084,0.9676959486065762,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP']"
79,6,0,17119,0.9294117647058824,1.0,0.9634146341463414,0.9638911408384566,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
72,5,2,17125,0.935064935064935,0.972972972972973,0.9536423841059603,0.9536280162072219,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
62,6,0,17136,0.9117647058823529,1.0,0.9538461538461539,0.9546965865020227,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
79,7,0,17118,0.9186046511627907,1.0,0.9575757575757576,0.958242747496791,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'H3-4', 'NASP', 'NEK4']"
74,6,0,17124,0.925,1.0,0.961038961038961,0.9616007523942844,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
41,5,21,17137,0.8913043478260869,0.6612903225806451,0.7592592592592593,0.7670345195708097,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
47,5,27,17125,0.9038461538461539,0.6351351351351351,0.746031746031746,0.7568363655843026,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
74,6,0,17124,0.925,1.0,0.961038961038961,0.9616007523942844,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
19,5,66,17114,0.7916666666666666,0.2235294117647059,0.3486238532110092,0.4193709028296888,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
62,5,0,17137,0.9253731343283582,1.0,0.9612403100775194,0.9618228632836433,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
52,6,10,17136,0.896551724137931,0.8387096774193549,0.8666666666666666,0.8666855514280389,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
55,2,1,17146,0.9649122807017544,0.9821428571428571,0.9734513274336283,0.973402226163667,"['IZUMO1', 'KLRK1']"
67,0,0,17137,1.0,1.0,1.0,1.0,[]
43,0,9,17152,1.0,0.8269230769230769,0.9052631578947368,0.9091146249407057,[]
51,0,1,17152,1.0,0.9807692307692307,0.9902912621359222,0.9903090694631214,[]
103,0,2,17099,1.0,0.9809523809523809,0.9903846153846153,0.9903724836589483,[]
27,1,38,17138,0.9642857142857143,0.4153846153846154,0.5806451612903226,0.632118916394321,['IL22RA1']
65,1,0,17138,0.9848484848484849,1.0,0.9923664122137404,0.9923663750976702,['IL22RA1']
98,1,13,17092,0.98989898989899,0.8828828828828829,0.9333333333333333,0.9344709757811691,['IL22RA1']
120,1,2,17081,0.9917355371900827,0.9836065573770492,0.9876543209876544,0.9875749950708227,['IL22RA1']
129,2,7,17066,0.9847328244274809,0.9485294117647058,0.9662921348314607,0.9662007060814519,"['HSP90AB1', 'IL22RA1']"
59,1,0,17144,0.9833333333333333,1.0,0.9915966386554621,0.9916027326462271,['IL22RA1']
50,0,0,17154,1.0,1.0,1.0,1.0,[]
52,0,0,17152,1.0,1.0,1.0,1.0,[]
34,0,18,17152,1.0,0.6538461538461539,0.7906976744186047,0.808183581054115,[]
60,6,0,17138,0.9090909090909091,1.0,0.9523809523809523,0.9532957298149586,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
50,0,0,17154,1.0,1.0,1.0,1.0,[]
63,6,1,17134,0.9130434782608695,0.984375,0.9473684210526315,0.9478397162231124,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
65,6,0,17133,0.9154929577464789,1.0,0.9558823529411764,0.9566464671444579,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
45,0,10,17149,1.0,0.8181818181818182,0.9,0.9042704210929089,[]
58,6,0,17140,0.90625,1.0,0.9508196721311475,0.9518050591588504,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
60,7,0,17137,0.8955223880597015,1.0,0.9448818897637796,0.9461272328785356,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'H3-4', 'NASP', 'NEK4']"
47,6,11,17140,0.8867924528301887,0.8103448275862069,0.8468468468468469,0.8472177151519579,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
58,6,0,17140,0.90625,1.0,0.9508196721311475,0.9518050591588504,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
41,5,26,17132,0.8913043478260869,0.6119402985074627,0.7256637168141593,0.7377249811588092,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
58,6,0,17140,0.90625,1.0,0.9508196721311475,0.9518050591588504,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP', 'NEK4']"
37,5,23,17139,0.8809523809523809,0.6166666666666667,0.7254901960784315,0.7363226151218318,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
53,0,1,17150,1.0,0.9814814814814815,0.9906542056074767,0.990668590184107,[]
46,0,4,17154,1.0,0.92,0.9583333333333334,0.9590544941702759,[]
78,2,3,17121,0.975,0.9629629629629629,0.9689440993788819,0.9688169710247154,"['CYBC1', 'NCK2']"
65,0,0,17139,1.0,1.0,1.0,1.0,[]
103,0,0,17101,1.0,1.0,1.0,1.0,[]
89,0,14,17101,1.0,0.8640776699029126,0.9270833333333333,0.9291775168949107,[]
56,1,1,17146,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9823978211113601,['CYBC1']
28,3,38,17135,0.9032258064516129,0.42424242424242425,0.577319587628866,0.6181344759840671,"['AP2M1', 'ASF1A', 'NEK4']"
95,0,0,17109,1.0,1.0,1.0,1.0,[]
115,0,0,17089,1.0,1.0,1.0,1.0,[]
98,0,9,17097,1.0,0.9158878504672897,0.9560975609756098,0.9567685056009662,[]
110,0,0,17094,1.0,1.0,1.0,1.0,[]
104,0,3,17097,1.0,0.9719626168224299,0.985781990521327,0.9857951597898483,[]
35,5,22,17142,0.875,0.6140350877192983,0.7216494845360825,0.7322833384856328,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
44,5,13,17142,0.8979591836734694,0.7719298245614035,0.8301886792452831,0.8320546189026318,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
45,5,12,17142,0.9,0.7894736842105263,0.8411214953271027,0.8424439510107712,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
51,0,1,17152,1.0,0.9807692307692307,0.9902912621359222,0.9903090694631214,[]
55,4,10,17135,0.9322033898305084,0.8461538461538461,0.8870967741935484,0.8877367451552832,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP']"
57,4,0,17143,0.9344262295081968,1.0,0.9661016949152543,0.9665444890949603,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP']"
68,5,4,17127,0.9315068493150684,0.9444444444444444,0.9379310344827586,0.9376908618344832,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP', 'NEK4']"
59,4,0,17141,0.9365079365079365,1.0,0.9672131147540983,0.9676205068624883,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP']"
59,4,0,17141,0.9365079365079365,1.0,0.9672131147540983,0.9676205068624883,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP']"
51,3,0,17150,0.9444444444444444,1.0,0.9714285714285714,0.9717403276586776,"['AP2M1', 'ASF1A', 'NEK4']"
51,3,0,17150,0.9444444444444444,1.0,0.9714285714285714,0.9717403276586776,"['AP2M1', 'ASF1A', 'NEK4']"
51,3,0,17150,0.9444444444444444,1.0,0.9714285714285714,0.9717403276586776,"['AP2M1', 'ASF1A', 'NEK4']"
51,3,0,17150,0.9444444444444444,1.0,0.9714285714285714,0.9717403276586776,"['AP2M1', 'ASF1A', 'NEK4']"
29,3,22,17150,0.90625,0.5686274509803921,0.6987951807228915,0.7172390476248791,"['AP2M1', 'ASF1A', 'NEK4']"
30,3,21,17150,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.7306717239235658,"['AP2M1', 'ASF1A', 'NEK4']"
89,0,0,17115,1.0,1.0,1.0,1.0,[]
92,0,0,17112,1.0,1.0,1.0,1.0,[]
82,0,7,17115,1.0,0.9213483146067416,0.9590643274853802,0.959672672888903,[]
84,0,5,17115,1.0,0.9438202247191011,0.9710982658959537,0.9713622271269273,[]
50,0,0,17154,1.0,1.0,1.0,1.0,[]
112,0,1,17091,1.0,0.9911504424778761,0.9955555555555555,0.9955362641984832,[]
87,0,0,17117,1.0,1.0,1.0,1.0,[]
52,3,0,17149,0.9454545454545454,1.0,0.9719626168224299,0.9722598310659952,"['AP2M1', 'ASF1A', 'NEK4']"
54,3,0,17147,0.9473684210526315,1.0,0.972972972972973,0.973243392286392,"['AP2M1', 'ASF1A', 'NEK4']"
65,3,0,17136,0.9558823529411765,1.0,0.9774436090225563,0.9776067900148167,"['AP2M1', 'ASF1A', 'NEK4']"
57,4,0,17143,0.9344262295081968,1.0,0.9661016949152543,0.9665444890949603,"['AP2M1', 'ASF1A', 'DNAJC9', 'NASP']"
64,5,0,17135,0.927536231884058,1.0,0.9624060150375939,0.962946340865891,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'NASP']"
52,7,3,17142,0.8813559322033898,0.9454545454545454,0.9122807017543859,0.912555122570838,"['AP2M1', 'ASF1A', 'DAXX', 'DNAJC9', 'H2AZ2', 'NASP', 'NEK4']"
247,5,3,16949,0.9801587301587301,0.988,0.9840637450199202,0.9838358434257781,"['DISC1', 'HSP90AB1', 'IL22RA1', 'POTEF', 'UBA1']"
210,5,2,16987,0.9767441860465116,0.9905660377358491,0.9836065573770492,0.9834254558955259,"['DISC1', 'HIF1AN', 'HSP90AB1', 'IL22RA1', 'POTEF']"
249,4,1,16950,0.9841897233201581,0.996,0.9900596421471173,0.9899303098628357,"['DISC1', 'HSP90AB1', 'IL22RA1', 'UBA1']"
247,3,3,16951,0.988,0.988,0.988,0.9878230506075263,"['DISC1', 'HSP90AB1', 'IL22RA1']"
57,0,0,17147,1.0,1.0,1.0,1.0,[]
57,0,0,17147,1.0,1.0,1.0,1.0,[]
