tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,tp_proteins,fp_proteins,fn_proteins
29.0,3.0,4.0,3404.0,0.90625,0.8787878787878788,0.8923076923076922,0.8913883093486463,0.9333333333333333,0.95,0.8787878787878788,"['ESR1', 'IFNAR1', 'SRC', 'OTP', 'CREBBP', 'USP7', 'TFAP2A', 'TSC1', 'ERBB3', 'RASSF1', 'NCOR1', 'GABARAP', 'SMC1A', 'TNKS1BP1', 'TFRC', 'MTOR', 'KDM6A', 'KRT16', 'BIRC3', 'PPP3CC', 'NOTCH2', 'ERCC4', 'AQP3', 'PRDM2', 'PTGS2', 'TRPV1', 'LOXL1', 'HMGN5', 'CHD6']","['CUL3', 'NR1I3', 'PYCARD']","['AURKB', 'DNM1', 'BIRC7', 'DNAJC13']"
26.0,2.0,6.0,3406.0,0.9285714285714286,0.8125,0.8666666666666666,0.8674627373203976,0.9333333333333333,0.95,0.8125,"['CDK15', 'VHL', 'IL2RG', 'ATF2', 'PTEN', 'SKP2', 'CCNE1', 'E2F1', 'FGFR1', 'TNFRSF10A', 'SRF', 'VDR', 'MRE11', 'LIN28A', 'AKT2', 'CD274', 'CUX1', 'SOD2', 'AHR', 'EPHA3', 'PLEKHS1', 'APOBEC3A', 'GSTT1', 'DCUN1D3', 'TRPV1', 'TPMT']","['HTT', 'SNW1']","['AARSD1', 'EFEMP1', 'RPS11', 'GPR37', 'HPCAL1', 'MMP2']"
37.0,8.0,4.0,3391.0,0.8222222222222222,0.9024390243902439,0.8604651162790697,0.8596567494227166,0.8666666666666667,0.85,0.8048780487804879,"['ESR1', 'MDFI', 'KAT5', 'VHL', 'ESR2', 'HIF1A', 'HNRNPA1', 'PDIA3', 'TMEM237', 'CDK4', 'PTGIS', 'PTEN', 'TLR4', 'RPL3', 'COMMD1', 'EZR', 'MATN3', 'CSF2RA', 'PPARA', 'RASA1', 'PSME1', 'CNN3', 'TUBB2B', 'ANXA4', 'SNCG', 'SCGB1A1', 'EIF5A', 'ACSL1', 'ACKR3', 'ABCB1', 'RBP1', 'VAMP8', 'BASP1', 'ALCAM', 'XDH', 'CSN3', 'SELENOP']","['APP', 'CUL1', 'ATXN1', 'EP300', 'HTRA1', 'TPI1', 'HSPA8', 'CUL2']","['EXOSC5', 'WSB1', 'ADRM1', 'MRPL32']"
37.0,7.0,4.0,3392.0,0.8409090909090909,0.9024390243902439,0.8705882352941177,0.869526807549772,0.8666666666666667,0.9,0.8536585365853658,"['TP53', 'TNFRSF1A', 'TBC1D22B', 'YBX1', 'TGFBR2', 'KLRG2', 'SIGLEC6', 'BAAT', 'SERPINB5', 'SART1', 'CCND2', 'MTOR', 'FBP1', 'MTHFR', 'BAP1', 'AXIN2', 'NARS1', 'IGFBP1', 'DMBT1', 'LGR5', 'BAK1', 'SLC16A1', 'CACNA2D1', 'F5', 'IGF2', 'KCNH2', 'TRMT11', 'LRRC57', 'NOS2', 'MECOM', 'XAF1', 'EOMES', 'MAOB', 'NOX4', 'PTGS2', 'NDRG2', 'DPYD']","['VCAM1', 'HSP90AB1', 'SRSF1', 'CAND1', 'WFS1', 'EP300', 'HDAC1']","['C1orf216', 'MNAT1', 'SMCHD1', 'ADAMTS10']"
14.0,0.0,0.0,3426.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.7,1.0,"['AKT1', 'ERBB3', 'HIF1A', 'MMS19', 'MMP9', 'TYR', 'PTK2B', 'GJB2', 'LORICRIN', 'AIRE', 'SHC2', 'IGF1', 'GJA1', 'GSTT1']",[],[]
34.0,12.0,4.0,3390.0,0.7391304347826086,0.8947368421052632,0.8095238095238095,0.8109683925962001,0.6666666666666666,0.7,0.7368421052631579,"['EGFR', 'NEK4', 'FN1', 'ABL1', 'RB1', 'JPH3', 'MET', 'TBC1D22B', 'CSF3R', 'NFE2L2', 'DAPK1', 'TERT', 'MTOR', 'KDR', 'VEGFA', 'FASLG', 'FOXM1', 'ALK', 'TMEM161A', 'E2F3', 'CST6', 'HES1', 'PHGDH', 'NKX2-1', 'E2F7', 'CXCL8', 'PHLDA2', 'PGAM1', 'ZNF462', 'CARD18', 'TGFA', 'ABCB1', 'RRAD', 'AVEN']","['HTT', 'CUL3', 'APP', 'HSCB', 'ESR1', 'RTN4', 'SAPCD2', 'RAD23A', 'SNW1', 'IL1A', 'TAS2R7', 'ALOX5AP']","['MAPK9', 'SIN3A', 'ACTA1', 'PDCD1']"
31.0,6.0,5.0,3398.0,0.8378378378378378,0.8611111111111112,0.8493150684931507,0.8477806543249935,0.7333333333333333,0.8,0.8333333333333334,"['PYCARD', 'HSPA5', 'CASP8', 'DAPK1', 'MET', 'MAP3K5', 'PTEN', 'M6PR', 'ALDH2', 'SLC2A1', 'NDRG1', 'BIRC5', 'ALAD', 'PNKD', 'TOX4', 'MANF', 'GSTT1', 'CTSD', 'TFE3', 'CTSB', 'PRAME', 'TAGLN2', 'PGK1', 'FMN2', 'FLCN', 'IL13', 'PEBP1', 'OGG1', 'INPP4B', 'SLC5A3', 'DNHD1']","['MAD2L2', 'EGFR', 'CDK15', 'XRCC1', 'ESR1', 'UVRAG']","['CSMD3', 'SUMO1', 'KLHL12', 'SEC61A1', 'SC5D']"
27.0,6.0,4.0,3403.0,0.8181818181818182,0.8709677419354839,0.84375,0.8427036466083149,0.9333333333333333,0.9,0.8387096774193549,"['GAPDHS', 'ADRB2', 'FN1', 'HDAC1', 'SMAD2', 'CREBBP', 'CSNK2B', 'TSC1', 'RACK1', 'SAE1', 'CSNK2A2', 'TGFB1', 'FECH', 'KRT1', 'FGFR1', 'RAD52', 'CCL2', 'XPA', 'DDB2', 'CEBPA', 'CXCL8', 'SERPINB3', 'ANXA5', 'SPRR1A', 'PTGS2', 'AREG', 'DDR2']","['COPS5', 'SMC1A', 'VCAM1', 'DCAF6', 'YWHAG', 'ESR1']","['YBX1', 'RUVBL1', 'RUNX2', 'POLD1']"
14.0,2.0,1.0,3423.0,0.875,0.9333333333333333,0.9032258064516129,0.9032625878643865,0.8666666666666667,0.7,0.8666666666666667,"['SQSTM1', 'TP53', 'MYH9', 'PSORS1C2', 'PDLIM3', 'MYL2', 'BOP1', 'GAA', 'MYBPC3', 'MYLK2', 'MYL4', 'MYL7', 'INS', 'IDH2']","['RAD23A', 'YIPF5']",['SSBP1']
23.0,7.0,4.0,3406.0,0.7666666666666667,0.8518518518518519,0.8070175438596491,0.8065464442337209,0.7333333333333333,0.8,0.7407407407407407,"['BAG6', 'CTNNB1', 'CRKL', 'PPP1CC', 'SOD1', 'VIM', 'APC', 'NOTCH1', 'TP63', 'LGALS3', 'SNAI1', 'CXCR4', 'TRIM71', 'CCR5', 'CAT', 'IL7R', 'NSD2', 'SOD2', 'EGF', 'ZEB1', 'SLC40A1', 'TLX1', 'EDN1']","['CRK', 'CUL3', 'APP', 'EGFR', 'ARF1', 'UBE2S', 'MACROD1']","['KRTAP10-8', 'PKM', 'TOP1', 'HEL25']"
15.0,5.0,2.0,3418.0,0.75,0.8823529411764706,0.8108108108108107,0.8124986362993447,0.8666666666666667,0.75,0.8235294117647058,"['SOD1', 'STAT3', 'ALB', 'CXCL10', 'PLAU', 'ICAM1', 'IL18', 'C9', 'IL1B', 'ADD3', 'COL18A1', 'DIABLO', 'IL12RB1', 'IL6', 'GPX1']","['SYNCRIP', 'CCL14', 'PTPN13', 'AHSG', 'ZNF445']","['SOX4', 'EPS8L2']"
21.0,4.0,2.0,3413.0,0.84,0.9130434782608695,0.8749999999999999,0.8748938011528927,0.8,0.8,0.8260869565217391,"['MYC', 'FGFR3', 'BMP2', 'FGFR1', 'IRF6', 'STIP1', 'RFX3', 'COL2A1', 'RPL11', 'DMPK', 'RPS26', 'KCNJ2', 'MDH1', 'IL24', 'TSR2', 'FZD4', 'EGF', 'COL11A2', 'MNT', 'FGF10', 'SIM2']","['HTT', 'RRS1', 'SDC3', 'CCNB1']","['NOP56', 'PRKCI']"
26.0,5.0,3.0,3406.0,0.8387096774193549,0.896551724137931,0.8666666666666666,0.8659846948480628,0.9333333333333333,0.9,0.8620689655172413,"['HTT', 'NCL', 'SNCA', 'GPR35', 'HTR2C', 'GHSR', 'FOS', 'PPIB', 'CALM2', 'PENK', 'PLP1', 'DNAJA3', 'ADRA1A', 'GEMIN5', 'JUND', 'GAD2', 'CRELD1', 'TYK2', 'KMO', 'SCARB1', 'TACR3', 'CCKBR', 'PRL', 'OPRK1', 'CRHR2', 'GHRL']","['MYC', 'RPAP3', 'AGO1', 'HSP90AB1', 'HSCB']","['CES2', 'KRT34', 'STIP1']"
37.0,6.0,3.0,3394.0,0.8604651162790697,0.925,0.891566265060241,0.8908402920345134,0.8666666666666667,0.9,0.875,"['TP53', 'KAT5', 'KDM1A', 'RELA', 'TP53BP1', 'AURKA', 'RBBP5', 'CCL5', 'NOTCH1', 'YBX1', 'MVP', 'HSPA2', 'SERP1', 'SART1', 'TNF', 'ACTA2', 'SERTAD1', 'ERLIN2', 'NARS1', 'DMBT1', 'LGR5', 'LTF', 'F5', 'RCOR1', 'BIRC5', 'PTP4A3', 'SLC25A23', 'CBR1', 'ITGA7', 'TNFSF10', 'MACIR', 'GUCY1A1', 'PRR5-ARHGAP8', 'PTGS2', 'TNFRSF9', 'PLCB1', 'DPYD']","['HTT', 'SETDB1', 'NEDD9', 'HSPA8', 'BRD2', 'PLEKHS1']","['HMBOX1', 'CYB5R3', 'ARHGAP35']"
61.0,32.0,8.0,3339.0,0.6559139784946236,0.8840579710144928,0.7530864197530863,0.7560087164187006,0.6666666666666666,0.65,0.6376811594202898,"['CUL3', 'GRB2', 'MYC', 'MLH1', 'CTNNB1', 'AKT1', 'ILK', 'SMAD4', 'ESR2', 'CDH1', 'DEDD', 'TGFB1', 'PIK3CA', 'CTBP1', 'FLNC', 'KDR', 'GSTM3', 'PSMG4', 'TRMO', 'BCL2', 'STRAP', 'ZER1', 'KIAA1522', 'ICAM5', 'SCO2', 'PPM1E', 'EVL', 'FAT1', 'IL6ST', 'PRKCB', 'TRPM7', 'ABCE1', 'ABCD4', 'COL7A1', 'TXNRD1', 'DPAGT1', 'ERCC2', 'GSTM1', 'RRM2', 'NAMPT', 'IGF2', 'POLD3', 'SESN2', 'RHPN2', 'ANP32A', 'SOX17', 'POSTN', 'ABCB6', 'GUCY1A2', 'ZMIZ1', 'CNPPD1', 'ABCC6', 'CSF2', 'ABCB11', 'ABCA12', 'CDH7', 'NTNG1', 'DHFR', 'ZNF569', 'TFPI2', 'ABCA13']","['APP', 'MEOX2', 'CDC5L', 'FN1', 'CUL1', 'YWHAZ', 'HDAC1', 'HSPA8', 'WFS1', 'TRAF2', 'BAG6', 'YWHAQ', 'HNRNPLL', 'HOXA1', 'PPP1CA', 'NCOA6', 'FXR1', 'KRT40', 'STUB1', 'BLMH', 'TLE5', 'NDUFA10', 'AGR2', 'PYCR2', 'REL', 'LRRK2', 'NCK1', 'S100A11', 'TEX101', 'AQP6', 'TERF1', 'ABL1']","['RASL11A', 'CTSD', 'IGF2BP2', 'TBC1D1', 'PDPR', 'CORO7', 'RAPGEF3', 'SH2D5']"
25.0,6.0,2.0,3407.0,0.8064516129032258,0.9259259259259259,0.8620689655172414,0.862991618865241,0.8,0.8,0.8148148148148148,"['EGFR', 'EP300', 'CREBBP', 'HSPD1', 'GFAP', 'EZR', 'CDH1', 'MORF4L1', 'CCND1', 'PIK3CA', 'TOP2A', 'GML', 'ERBIN', 'KDM6A', 'GAS6', 'GINS2', 'VCAN', 'BCL11A', 'GUCY1A1', 'ZIM2', 'MYCN', 'GAS2', 'MLC1', 'SOX11', 'XAGE1A']","['BRMS1L', 'AFDN', 'ARL6IP1', 'HDAC1', 'AGTRAP', 'COPS5']","['MTREX', 'INSM1']"
22.0,6.0,2.0,3410.0,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8475386394249818,0.6666666666666666,0.7,0.75,"['NPY1R', 'APOE', 'NPY', 'HLA-DRB1', 'P4HB', 'NCSTN', 'NOS3', 'CHRNB2', 'VEGFA', 'AMFR', 'RELN', 'APOC1', 'BACE1', 'IGF2R', 'BAX', 'C9', 'TPI1', 'IGF1', 'PHGDH', 'RADIL', 'SOD2', 'TREM2']","['SOD1', 'SH3GLB1', 'HTT', 'LRRC4C', 'YIPF3', 'COPS5']","['BNIP2', 'ITGB3']"
58.0,34.0,9.0,3339.0,0.6304347826086957,0.8656716417910447,0.729559748427673,0.7328674664529546,0.8,0.75,0.5970149253731343,"['HTT', 'GRB2', 'MEOX2', 'YWHAZ', 'BAG6', 'WFS1', 'SOD1', 'PPP1CC', 'GRN', 'CRHR1', 'DLG4', 'A2M', 'CNR1', 'HDAC2', 'HDAC6', 'NR3C1', 'HCN1', 'PCDHB5', 'BDNF', 'GHR', 'CHN2', 'PDE4D', 'CLOCK', 'ATP1A3', 'PENK', 'S100A10', 'GH1', 'CXCR2', 'SLC1A1', 'GABRA6', 'CHRM2', 'TH', 'POMC', 'CDH13', 'ADRB1', 'GABRB3', 'RNF123', 'VEGFA', 'DGKB', 'EIF1AX', 'SOD2', 'IL6', 'SYN1', 'NR3C2', 'PDE1B', 'ZNF556', 'ADCYAP1', 'GAD1', 'REN', 'RORA', 'HRAS', 'GRIK3', 'IL1B', 'APRT', 'CRHR2', 'IDO1', 'MC1R', 'GRM7']","['HSP90AB1', 'KRT31', 'UBQLN1', 'YWHAB', 'PTPN11', 'CDC5L', 'HSPB1', 'PCNA', 'HSPA8', 'SRC', 'PDLIM7', 'TRAF2', 'HSP90AA1', 'MDM2', 'SCRIB', 'HSF2BP', 'HSPA5', 'NTAQ1', 'NOTCH2NLA', 'SYNC', 'H4-16', 'H2AZ1', 'MAGEA10', 'IL17A', 'HDAC1', 'H2BC9', 'RARG', 'DLD', 'TCTN3', 'ALPP', 'YWHAE', 'ATF5', 'TRIM54', 'TEX101']","['SLC29A3', 'RBBP8', 'GIMAP1', 'PGAM5', 'PHF5A', 'CTPS2', 'PTF1A', 'SAT2', 'MPZL2']"
70.0,24.0,5.0,3341.0,0.7446808510638298,0.9333333333333333,0.8284023668639054,0.8296626865309424,0.7333333333333333,0.8,0.72,"['PICK1', 'CREB3', 'BRCA1', 'RAC1', 'SSR3', 'FGF9', 'PPT1', 'ALB', 'GPR35', 'GNB1', 'HDAC6', 'CNR1', 'NR3C1', 'CAV1', 'ATXN3', 'YEATS4', 'LRP8', 'CRY2', 'HCN1', 'GSTM1', 'GALR2', 'ADORA2A', 'FGFR2', 'NOS3', 'COCH', 'TMX4', 'ATF4', 'SFXN5', 'ISG15', 'BAG1', 'MED12', 'ITPKB', 'GRIN2A', 'MC4R', 'MYLK2', 'NEFM', 'RNF123', 'CPLX1', 'NGF', 'HCRT', 'PDYN', 'FGF20', 'ALK', 'GNG8', 'ATP1A3', 'IGFBP4', 'DBH', 'FTO', 'GRIA3', 'SERPINA6', 'ADCYAP1', 'GRID1', 'MAOA', 'STMN1', 'P2RX7', 'RORA', 'TRH', 'PDE4B', 'RGS1', 'RELN', 'GRIK3', 'CHRNB3', 'ADCY5', 'GHRL', 'IDO1', 'OR7D4', 'HTR3B', 'ADCY8', 'SRD5A1', 'SLC6A2']","['COPS5', 'FYN', 'KRT31', 'YWHAB', 'NOTCH2NLA', 'STUB1', 'TCTN2', 'KRT40', 'GGA1', 'SCRIB', 'CUL5', 'PPP1CA', 'NPM1', 'DLST', 'MTUS2', 'RPS12', 'RASSF2', 'IQCB1', 'LEO1', 'TP53BP1', 'TRIM65', 'LRRFIP2', 'CASP6', 'ZDHHC17']","['ZC3HAV1', 'PSMD7', 'IFNA4', 'BAIAP2L1', 'DAPL1']"
28.0,2.0,2.0,3408.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9327468230694037,0.9333333333333333,0.95,0.9333333333333333,"['NR3C2', 'BAG6', 'DAXX', 'CAV1', 'CYBA', 'CCL5', 'INSR', 'BCL2L1', 'IL6R', 'MDH1', 'PDK2', 'VEGFA', 'PRKCD', 'CHRM2', 'TEAD1', 'ESRRA', 'KCNJ11', 'CAT', 'PTPRZ1', 'PDX1', 'S100A6', 'S1PR2', 'HSD11B1', 'S1PR4', 'IAPP', 'S1PR5', 'SLC2A4', 'GSR']","['TYROBP', 'HSP90AB1']","['GPAM', 'MFGE8']"
37.0,8.0,6.0,3389.0,0.8222222222222222,0.8604651162790697,0.8409090909090908,0.8390713014043178,0.8666666666666667,0.85,0.8372093023255814,"['HTT', 'SSRP1', 'WFS1', 'IDE', 'KPNA2', 'CAV1', 'DAO', 'TNF', 'TNIK', 'MTNR1B', 'CASP8', 'GCKR', 'RAD9A', 'SMAD5', 'GCG', 'HNF4A', 'GPX7', 'UBE2E2', 'AKT2', 'HBA1', 'PROX1', 'CCND2', 'ICAM1', 'C3', 'PAX4', 'NRXN3', 'EDN1', 'ITLN1', 'SFRP4', 'MAPK8IP1', 'PDX1', 'CNKSR2', 'AUTS2', 'ZFAND3', 'MAT1A', 'FAM234A', 'HLA-DRB5']","['TP53', 'NCOR2', 'PCNA', 'UBC', 'NEK4', 'FAM110A', 'HSPB1', 'HIBCH']","['ZNF257', 'NKX6-1', 'FRS3', 'TCF20', 'ST7', 'PKP1']"
21.0,3.0,4.0,3412.0,0.875,0.84,0.8571428571428572,0.8562994537320582,0.9333333333333333,0.85,0.84,"['ALB', 'A2M', 'CSF2RB', 'ACTBL2', 'PDZK1', 'VKORC1', 'CAV1', 'PDIA3', 'MAP1B', 'TF', 'CYP2C9', 'TOP1', 'CSF3', 'EPHA7', 'ABCB1', 'METRN', 'ABCC2', 'PTGS2', 'ATIC', 'SLC19A1', 'ACHE']","['CUL3', 'TSHB', 'STAM']","['LSM3', 'DKK3', 'STAM2', 'SETD1A']"
22.0,0.0,2.0,3416.0,1.0,0.9166666666666666,0.9565217391304348,0.9571469535125184,1.0,1.0,0.9166666666666666,"['H2BC21', 'HSP90AB1', 'CREB3', 'ACTB', 'RGS2', 'SYP', 'FOXG1', 'TH', 'PDGFRB', 'ATP1A3', 'RELL1', 'DLAT', 'TPK1', 'RNASEH2C', 'FOXRED1', 'KMT2B', 'FA2H', 'GTPBP2', 'MCOLN1', 'MYORG', 'WDR45', 'KCNQ2']",[],"['TBRG4', 'SHISAL2A']"
13.0,0.0,3.0,3424.0,1.0,0.8125,0.896551724137931,0.9009931944827503,0.8666666666666667,0.65,0.8125,"['FN1', 'ESR1', 'UBA1', 'FBXO45', 'MTHFR', 'CCL2', 'IGF1R', 'TSPYL2', 'VEGFA', 'ARID1A', 'SRSF10', 'HOXA10', 'ZEB1']",[],"['POLR2H', 'DDX27', 'GGN']"
