tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,tp_proteins,fp_proteins,fn_proteins
11.0,11.0,10.0,3408.0,0.5,0.5238095238095238,0.5116279069767442,0.5086973700203601,0.4,0.5,0.5238095238095238,"['ESR1', 'EEF1A1', 'RPL36', 'RPS23', 'RPL5', 'RPS25', 'RPL23A', 'RPS26', 'RPL13', 'RPL21', 'RPL22']","['ZC3H18', 'HNRNPU', 'CUL5', 'TP53', 'PSTPIP1', 'LMNA', 'METTL14', 'ARRB2', 'MKI67', 'EXOSC4', 'HTT']","['RPL27A', 'RPS27A', 'RPS18', 'RPL26', 'RPL10L', 'ARIH2', 'RPL3L', 'RPL37', 'METTL18', 'GZF1']"
12.0,15.0,5.0,3408.0,0.4444444444444444,0.7058823529411765,0.5454545454545455,0.5574497217649598,0.4666666666666667,0.45,0.5294117647058824,"['RPL6', 'RPS15A', 'RPS4X', 'RPL7', 'RPL3', 'RPL5', 'RPL18', 'RPL23A', 'RPL15', 'RPL35', 'RPS15', 'RPS12']","['COPS5', 'MEOX2', 'CUL5', 'MAD2L2', 'MAP3K14', 'MKI67', 'SRSF3', 'RALY', 'MAGEB2', 'SNRPF', 'P2RY6', 'RACK1', 'KRTAP10-7', 'UBE2O', 'RC3H1']","['RPL27', 'RPS18', 'RPS27', 'RPL38', 'RPL22L1']"
9.0,27.0,2.0,3402.0,0.25,0.8181818181818182,0.38297872340425526,0.449556291322512,0.26666666666666666,0.25,0.36363636363636365,"['EIF4A1', 'EIF3B', 'RPS13', 'EIF4A2', 'RPS4X', 'EIF3C', 'RPS3A', 'RPS15A', 'RPS5']","['ESR2', 'ESR1', 'EIF1B', 'HTT', 'METTL14', 'RPN2', 'NEK4', 'RTN1', 'STAU1', 'VAC14', 'SMAD2', 'SEC16A', 'ARRB2', 'EEF1A1', 'NOP56', 'EIF5', 'HMGB1', 'CDC5L', 'RPL24', 'ARRB1', 'MAB21L2', 'NCK2', 'EXOSC10', 'PICK1', 'SPG21', 'REEP5', 'HSPA8']","['RPS27L', 'RPS27A']"
16.0,49.0,10.0,3365.0,0.24615384615384617,0.6153846153846154,0.3516483516483517,0.3823159566635811,0.4,0.3,0.34615384615384615,"['PPP1CC', 'ZW10', 'BUB1', 'DYNLL1', 'NUF2', 'TUBA1A', 'CENPC', 'DSN1', 'BUB1B', 'CENPO', 'PPP2R1B', 'RPS27', 'PDS5A', 'NUP98', 'PPP2R5A', 'AHCTF1']","['MYC', 'COPS5', 'H4-16', 'H3C12', 'PPP1CA', 'ARRB2', 'YWHAZ', 'KDM1A', 'TP53', 'CUL1', 'YWHAG', 'YWHAQ', 'AKT1', 'BAG6', 'UNC93B1', 'PEX14', 'NTAQ1', 'BECN1', 'TRIM27', 'IKBKG', 'CENPJ', 'FOXL1', 'ACTBL2', 'SF3B3', 'CD70', 'FOS', 'AGR2', 'CANX', 'DLD', 'SSX2IP', 'LARP7', 'CDC16', 'LDOC1', 'RAE1', 'LAMP2', 'CSNK2A2', 'PHF8', 'PPP1R18', 'IQGAP1', 'SET', 'XIAP', 'TARDBP', 'CASP6', 'SVIL', 'SNAP29', 'RPS16', 'SMARCD1', 'FOXQ1', 'PKN3']","['PPP2R5D', 'RANGAP1', 'NUP43', 'NUDC', 'DYNC1LI2', 'E2F1', 'SKA2', 'CLASP1', 'ZNF517', 'TUBB4A']"
14.0,47.0,12.0,3367.0,0.22950819672131148,0.5384615384615384,0.3218390804597701,0.34432304718013795,0.2,0.25,0.3076923076923077,"['PPP2CA', 'ZW10', 'SEH1L', 'SPC24', 'BUB1B', 'MAPRE1', 'NUP107', 'PPP2CB', 'CENPT', 'KIF2C', 'CENPA', 'PDS5A', 'MAD1L1', 'KIF2A']","['DCTN1', 'MKI67', 'H3C12', 'CBX5', 'H4-16', 'CHEK2', 'APP', 'HSP90AA1', 'OFD1', 'H1-5', 'CCT3', 'NIN', 'FAM9B', 'MLF1', 'MDC1', 'PPP2R2B', 'CSNK2B', 'HDAC1', 'STK3', 'AGR2', 'NUP62', 'HAUS1', 'NCL', 'TRIM55', 'RAE1', 'MDM2', 'SSX2IP', 'TERF1', 'EGFR', 'FYN', 'VDAC1', 'RPL28', 'SMN2', 'GRB2', 'SIKE1', 'SUMO2', 'C6orf141', 'CCAR2', 'AMOT', 'TRAF4', 'SKP1', 'TFIP11', 'HDGF', 'MAGED1', 'GSK3B', 'CEP89', 'USP15']","['TUBB2B', 'WDCP', 'DYNC1I2', 'DYNC1LI1', 'B9D2', 'TUBA1B', 'SKA1', 'XPO1', 'CLASP2', 'CKAP5', 'TUBB8', 'DNAAF8']"
9.0,16.0,4.0,3411.0,0.36,0.6923076923076923,0.47368421052631576,0.4967338979136855,0.5333333333333333,0.4,0.5384615384615384,"['PSMC2', 'PSMB3', 'PSMB4', 'PSMA4', 'ANAPC1', 'PSMD2', 'PSMB1', 'PSMC5', 'PSMC1']","['CDC5L', 'BUB1B', 'MYC', 'PTEN', 'IQCB1', 'NOTCH2NLA', 'TMEM14B', 'P2RY6', 'DCTN1', 'COPS5', 'SKP2', 'VHL', 'CUL1', 'TRIM27', 'NEK4', 'WFS1']","['PSMD12', 'PSMB10', 'RASSF1', 'UBE2E1']"
6.0,7.0,9.0,3418.0,0.46153846153846156,0.4,0.42857142857142855,0.4273487806018959,0.4,0.3,0.4,"['CDC20', 'PSMC2', 'PSMD14', 'PSME3', 'PSMC6', 'PSMA6']","['MAPK6', 'SNW1', 'MYC', 'TRAF6', 'RNF11', 'USP14', 'C16orf87']","['PSMD12', 'UBE2S', 'PSMD5', 'UBE2D1', 'PSME2', 'PSMD10', 'RPS27A', 'PSMB11', 'STK17B']"
5.0,9.0,9.0,3417.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.3545158869151864,0.3333333333333333,0.3,0.35714285714285715,"['PSMA1', 'PSMC6', 'CDC16', 'PSMD2', 'ANAPC1']","['CDC5L', 'VCAM1', 'FZR1', 'COPS5', 'RBPMS', 'TP53', 'HSPB1', 'HSF2BP', 'SMAD3']","['PSMC4', 'PSMD8', 'RPS27A', 'PSMD5', 'UBE2D1', 'PSMD10', 'PSME4', 'RBBP8', 'UBE2E1']"
2.0,5.0,12.0,3421.0,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.1997625929395905,0.13333333333333333,0.1,0.14285714285714285,"['PSMC2', 'PSMD10']","['HGS', 'MYC', 'CDC5L', 'MDM2', 'ATG5']","['FZR1', 'PSMA8', 'PSMD5', 'PSMF1', 'UBB', 'PSMB10', 'UBA52', 'HSPA9', 'PSMB11', 'PSMD9', 'SNRPE', 'SHISA5']"
8.0,13.0,8.0,3411.0,0.38095238095238093,0.5,0.4324324324324324,0.43343831007491274,0.4666666666666667,0.4,0.5,"['BUB1B', 'CDC20', 'PSMB5', 'UBB', 'PSMB3', 'CDC27', 'PSMA2', 'BUB3']","['MYC', 'COPS5', 'ESR2', 'IQCB1', 'PTEN', 'SOD1', 'AMFR', 'SKP2', 'MDM2', 'PITX1', 'ATG5', 'ABL1', 'INCA1']","['PSMD12', 'PSMD13', 'PSMD5', 'PSMF1', 'PFDN5', 'PSMD10', 'PSME4', 'NUMBL']"
