tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,threshold,tp_proteins,fp_proteins,fn_proteins
0.0,7.0,12.0,3421.0,0.0,0.0,0.0,-0.002671667052516024,0.0,0.0,0.0,0.04321653514431323,[],"['CTNNB1', 'MDH1', 'JUN', 'ESRRA', 'HSP90AA1', 'PTGIS', 'RXRA']","['VCAM1', 'AHR', 'SERPINE1', 'TNF', 'ADIPOQ', 'BCL3', 'NOS3', 'TLR4', 'HP', 'LDLR', 'NOS2', 'IGF2']"
3.0,90.0,28.0,3319.0,0.03225806451612903,0.0967741935483871,0.04838709677419355,0.041004743871401565,0.13333333333333333,0.1,0.06451612903225806,0.021259171781253063,"['MYPN', 'RELA', 'ERBB4']","['EPHA2', 'CBL', 'CCND1', 'TP53', 'NCOA3', 'AKT1', 'STYX', 'RB1', 'SMARCA4', 'MYOM2', 'SRC', 'BRAF', 'RBPJ', 'DAG1', 'SMAD1', 'NEB', 'PRKDC', 'CAV3', 'SLC14A2', 'YWHAE', 'DUSP21', 'GAPDH', 'LATS2', 'CLIP4', 'NANS', 'STAT5A', 'IRS1', 'MYBPC3', 'SKP1', 'APEX1', 'UHRF2', 'GAB2', 'CCN2', 'CDKN2B', 'H4-16', 'SYK', 'ELK1', 'KDR', 'UCHL1', 'ZHX1', 'FBP1', 'DYSF', 'NOTCH1', 'MAPKAPK3', 'HK1', 'BAG6', 'EEF2', 'FRAT2', 'BTRC', 'RNF183', 'STAMBP', 'H1-2', 'SPTAN1', 'ZFHX2', 'SH2D2A', 'SLBP', 'STAT1', 'VDAC1', 'MED1', 'PPP2CA', 'MDM2', 'RPLP0', 'ANXA2', 'MAP3K1', 'LAMP1', 'PELP1', 'TLE3', 'CSRP1', 'HDAC4', 'KRT5', 'BAG1', 'MIDEAS', 'PDCD6', 'MDH1', 'TPD52L2', 'CSK', 'XRCC5', 'TGFB1', 'RBM25', 'SORBS1', 'SUPT20H', 'FKBP8', 'RNF2', 'RNF144B', 'CCND2', 'AP1B1', 'FOSL1', 'ANKRD2', 'BABAM2', 'TSC2']","['MAPT', 'IGF1R', 'DES', 'STAU1', 'CAMK2D', 'KCNN3', 'SPAG8', 'TUBA8', 'KCNJ5', 'C1orf109', 'CFL2', 'XXYLT1', 'SCMH1', 'LHX3', 'HSF2', 'EPHA3', 'MYH7', 'CUL4A', 'SOX15', 'SELE', 'AKAP6', 'PLN', 'TNFSF12', 'PSMB7', 'IVL', 'FBRSL1', 'ABCC9', 'ARMH3']"
6.0,106.0,47.0,3281.0,0.05357142857142857,0.11320754716981132,0.07272727272727272,0.056844609941947295,0.06666666666666667,0.1,0.07547169811320754,0.03158185209861051,"['GRIN2B', 'GRIN2A', 'NTF4', 'OXTR', 'ELF3', 'DRD3']","['DLG1', 'PTPN11', 'MAGI3', 'ABCA7', 'ZBTB7A', 'CLIC6', 'JUP', 'SHC4', 'TXN', 'DLG2', 'RASA1', 'SLC9A3R1', 'CNR1', 'GABRB2', 'RELA', 'NR3C1', 'PICK1', 'HTT', 'PHLDB1', 'SH2D3C', 'KAT5', 'ATM', 'PDE4D', 'HTR6', 'SLC35F1', 'CASP1', 'ACTN2', 'SIRT1', 'GOT1', 'GLRB', 'BAZ1B', 'MBP', 'CAMK2A', 'STAT3', 'CHD5', 'POLR2A', 'NTSR1', 'EPGN', 'TNS1', 'DLGAP4', 'NRAS', 'CTNND1', 'PSAP', 'AFDN', 'ALG9', 'PCNA', 'MYC', 'C1orf94', 'POMT2', 'MKRN3', 'NTRK3', 'APEX1', 'ODAD2', 'SMAD2', 'CHPT1', 'PPP3CA', 'SSUH2', 'VCP', 'NEFL', 'UBE2I', 'RIT2', 'SEC22C', 'MAP3K3', 'INPPL1', 'PTPRZ1', 'PABPC1', 'CIP2A', 'STRAP', 'DCLRE1B', 'VPS13A', 'FER', 'MBD2', 'NCOA2', 'ALG13', 'CDK5', 'EPHA2', 'TNS3', 'SNAI2', 'ITGAV', 'APOL2', 'PARP11', 'CD81', 'YWHAZ', 'GABRA6', 'SCO1', 'SIGLEC6', 'STPG2', 'DYNC1H1', 'NFYA', 'COL18A1', 'KIF1B', 'GNAS', 'FOS', 'GRB2', 'DDB2', 'NOS1AP', 'BAZ2A', 'VDAC1', 'A1BG', 'SLC24A1', 'LTK', 'HNRNPK', 'SPSB1', 'SCAMP1', 'BRAT1', 'DPY19L4']","['HTR3A', 'DAO', 'MYO1D', 'PIK3CG', 'PLAUR', 'GJA1', 'GABRA3', 'PITX1', 'SLC6A4', 'HOXA1', 'PRLR', 'ITGB3', 'PAX6', 'SYNCRIP', 'APC', 'GSTP1', 'PCMTD2', 'TF', 'PRL', 'MEF2C', 'SLC1A3', 'STXBP6', 'XPC', 'GPX1', 'SERPINE1', 'MBD4', 'NRP2', 'TDO2', 'ZMYND11', 'TAF8', 'MSN', 'POMC', 'FARP2', 'SLC6A8', 'ROBO1', 'NRXN3', 'CADM1', 'LEP', 'CDH10', 'ABAT', 'ACE', 'TPH2', 'DPYD', 'GZMB', 'CSMD3', 'DLX1', 'CDH9']"
1.0,31.0,15.0,3393.0,0.03125,0.0625,0.041666666666666664,0.037880824301265145,0.0,0.0,0.0,0.023998508896502208,['HTR1A'],"['STUB1', 'MAP2K6', 'SOCS1', 'PRUNE2', 'SCGB1D1', 'SLC6A2', 'TMEM236', 'NPY', 'KHDRBS1', 'RAD54L', 'VPS29', 'SOS1', 'SF3B4', 'RIMS2', 'SLC39A13', 'EPB41L1', 'CLU', 'IGFBP3', 'VPS13A', 'NPHS1', 'SP1', 'SLC24A1', 'ZNF468', 'PPP5C', 'F2RL2', 'SHANK3', 'SCGB1D4', 'ARHGEF11', 'TF', 'XPO6', 'SNCB']","['DISC1', 'DRD5', 'NR3C1', 'NTRK1', 'KMO', 'S100B', 'CACNA1D', 'TSHB', 'ITIH1', 'PC', 'CGB2', 'NCAN', 'PVALB', 'STARD9', 'MAOA']"
3.0,32.0,24.0,3381.0,0.08571428571428572,0.1111111111111111,0.0967741935483871,0.0894599538676383,0.13333333333333333,0.15,0.1111111111111111,0.03720455034586233,"['MYC', 'ESR1', 'RASSF1']","['MDM2', 'MAPK8', 'CTNNB1', 'MAP2K1', 'MAPK14', 'AURKA', 'PRKDC', 'CDKN2B', 'RPA1', 'HUWE1', 'CDK4', 'THRSP', 'NF2', 'H2AX', 'RAD51', 'ITGB1', 'MMS19', 'ETV1', 'PTEN', 'DNMT1', 'PPARD', 'PIK3R2', 'SYK', 'CDK6', 'KPNA4', 'ACTB', 'BUB1', 'PIN1', 'SOS1', 'CFTR', 'UFD1', 'NRAS']","['ERBB3', 'ACHE', 'ERCC4', 'MTOR', 'MMP2', 'SMC1A', 'MMP9', 'INPP4B', 'MT1A', 'TBL1XR1', 'TRPV1', 'BAP1', 'TFRC', 'LIG1', 'AMFR', 'FAS', 'PSCA', 'ANKFY1', 'TYMP', 'HMGB3', 'ASXL2', 'LAMA2', 'CALHM1', 'UGT2B7']"
2.0,24.0,25.0,3389.0,0.07692307692307693,0.07407407407407407,0.07547169811320754,0.06830923872846463,0.06666666666666667,0.1,0.07407407407407407,0.028502080594777653,"['TERT', 'HRAS']","['PDGFRA', 'CDK6', 'CDKN2C', 'CDKN2B', 'NF2', 'GRM1', 'ERBB2', 'KDELR2', 'RB1', 'BRCA1', 'MSH2', 'PIK3CA', 'FOXO3', 'SOX4', 'KAT2A', 'CCDC180', 'PRKDC', 'SFN', 'MAP3K5', 'PTPRR', 'AOPEP', 'FGR', 'SFRP4', 'CCNA2']","['ESR1', 'CDH1', 'KMT2D', 'GSTP1', 'FKBP4', 'NCOR1', 'FGFR3', 'FERMT2', 'ARID4B', 'NQO1', 'PTGS2', 'IGF1', 'TYMP', 'INPP5K', 'TNF', 'IGFBP5', 'BIRC3', 'MMP2', 'CLPTM1L', 'HMGB3', 'CXCL8', 'IFNA2', 'ANXA2R', 'ANPEP', 'INPP4B']"
8.0,9.0,19.0,3404.0,0.47058823529411764,0.2962962962962963,0.3636363636363636,0.3695437867931108,0.4666666666666667,0.4,0.2962962962962963,0.09064944121679654,"['AKT1', 'CDK4', 'STK11', 'EPHA2', 'MAP2K1', 'EGFR', 'ERBB2', 'HRAS']","['RASSF1', 'EP300', 'MAP2K5', 'HSP90AA1', 'NSD3', 'HSPA8', 'ASH2L', 'SMARCB1', 'TP73']","['MTOR', 'FGFR1', 'BAP1', 'PTGS2', 'ERBB3', 'DCUN1D3', 'AKT2', 'THEM4', 'NOS3', 'MYOD1', 'TRPV1', 'APC', 'CSF1R', 'DLGAP2', 'WDR74', 'SLC5A5', 'ARHGAP45', 'IL18', 'TPMT']"
6.0,29.0,29.0,3376.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.16291168449758758,0.26666666666666666,0.2,0.17142857142857143,0.06069743344964238,"['TP53', 'PIK3R1', 'BRCA1', 'ESR1', 'THRSP', 'DNMT1']","['SRC', 'AKT1', 'RAF1', 'PDGFRA', 'STK11', 'CCND2', 'CFTR', 'AR', 'HDAC2', 'RELA', 'MAP2K3', 'CDKN2B', 'ITGB1', 'STUB1', 'SMAD3', 'GAPDH', 'ABL2', 'PCNA', 'NUMB', 'CCNE1', 'CFL1', 'MAPK14', 'FANCC', 'IGF1R', 'ERBB3', 'CDK2', 'PRKDC', 'SIRT1', 'NCOA1']","['MET', 'ENO1', 'TP63', 'IL6ST', 'LSR', 'SF3B2', 'PTN', 'MPZL1', 'BLM', 'HNRNPA1', 'CASP7', 'PPARA', 'RASGRF2', 'DES', 'PEBP1', 'RPL6', 'ACKR3', 'PSMA4', 'SRSF2', 'RBP4', 'MERTK', 'MTERF3', 'TMEM37', 'LIN7A', 'SOD2', 'HBA1', 'LGALS7', 'CSF3', 'GSS']"
14.0,90.0,19.0,3317.0,0.1346153846153846,0.42424242424242425,0.20437956204379562,0.22646795158703747,0.06666666666666667,0.05,0.18181818181818182,0.02316700257258175,"['MAP2K3', 'PTPRJ', 'BECN1', 'JUN', 'NOTCH1', 'NFKB1', 'PRKN', 'KDM1A', 'CHEK2', 'GRB7', 'APC', 'BCL2', 'VAV1', 'MMP9']","['EP300', 'HDAC1', 'CDKN2A', 'RB1', 'HSP90AB1', 'FGFR4', 'CREBBP', 'NCOR2', 'GLIS2', 'CDH1', 'SMAD3', 'SNAI1', 'H2AX', 'STUB1', 'SOX4', 'PXN', 'HUWE1', 'HDAC3', 'MAP3K5', 'VCAM1', 'TERT', 'FBXW7', 'IQGAP1', 'PTK2', 'RAD51', 'HSPA5', 'GSK3B', 'CDK1', 'CSNK2A1', 'ASH2L', 'NFE2L2', 'PIAS4', 'FBP2', 'ANXA2', 'PLA2G4A', 'TOPBP1', 'PTPN1', 'NR2C2', 'ARRB1', 'PPP2R5C', 'TOP2B', 'EEF1A1', 'MTA1', 'CA9', 'DDX17', 'NCL', 'LGALS1', 'CXCL1', 'KDELR2', 'PSEN1', 'DNAJA1', 'SUB1', 'AATF', 'ZEB1', 'PRKCZ', 'AHR', 'DDX19B', 'ERBB4', 'FLNA', 'MARCKSL1', 'BMI1', 'HIPK2', 'SUMO2', 'SMAD1', 'ISG15', 'NR4A1', 'PIK3R2', 'MAML1', 'YWHAQ', 'IKBKG', 'NF1', 'FHL2', 'SETD7', 'TLR2', 'SOX2', 'HDAC7', 'CCT8', 'FBXO22', 'FOXK1', 'MYH9', 'NCOR1', 'TDRD7', 'PRSS50', 'GRB10', 'HNF4A', 'POLR2A', 'PARK7', 'TRIM15', 'POT1', 'NCOA6']","['SLC16A1', 'BAP1', 'C10orf90', 'ICAM1', 'AXIN2', 'ID3', 'MMP7', 'ITGA7', 'GAST', 'TCF19', 'TRMT11', 'ALOX5', 'ATP12A', 'IGF2', 'NOS2', 'F5', 'ASCL2', 'KCNH2', 'GRIK2']"
0.0,0.0,12.0,3428.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.15,0.16666666666666666,0.23577927099764917,[],[],"['UBE2I', 'AKT1', 'CASP8', 'XPA', 'GSTT1', 'AIRE', 'GJB5', 'PTGS2', 'GJA1', 'TGFBR1', 'CAMK1G', 'IVL']"
