tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
0.0,24.0,14.0,3402.0,0.0,0.0,0.0,-0.005358176661235956,0.0,0.0,0.0
3.0,2.0,8.0,3427.0,0.6,0.2727272727272727,0.37499999999999994,0.40330211143425204,0.2,0.2,0.2727272727272727
7.0,2.0,4.0,3427.0,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.7026767601178231,0.5333333333333333,0.45,0.6363636363636364
7.0,2.0,3.0,3428.0,0.7777777777777778,0.7,0.7368421052631577,0.737142708771666,0.5333333333333333,0.4,0.7
2.0,4.0,9.0,3425.0,0.3333333333333333,0.18181818181818182,0.23529411764705885,0.24442536562045966,0.2,0.15,0.2727272727272727
6.0,1.0,6.0,3427.0,0.8571428571428571,0.5,0.631578947368421,0.6537950944228499,0.4666666666666667,0.35,0.5833333333333334
5.0,86.0,14.0,3335.0,0.054945054945054944,0.2631578947368421,0.09090909090909091,0.10992254594152166,0.13333333333333333,0.15,0.10526315789473684
2.0,26.0,17.0,3395.0,0.07142857142857142,0.10526315789473684,0.0851063829787234,0.08055640072024632,0.06666666666666667,0.1,0.05263157894736842
2.0,45.0,17.0,3376.0,0.0425531914893617,0.10526315789473684,0.06060606060606061,0.058805109335375014,0.06666666666666667,0.05,0.05263157894736842
4.0,33.0,15.0,3388.0,0.10810810810810811,0.21052631578947367,0.14285714285714288,0.14433053782742358,0.2,0.2,0.21052631578947367
11.0,6.0,7.0,3416.0,0.6470588235294118,0.6111111111111112,0.6285714285714287,0.6269323558248158,0.6,0.6,0.6111111111111112
13.0,4.0,5.0,3418.0,0.7647058823529411,0.7222222222222222,0.7428571428571428,0.7418493539618312,0.7333333333333333,0.7,0.7222222222222222
13.0,7.0,5.0,3415.0,0.65,0.7222222222222222,0.6842105263157895,0.6834192877239749,0.6666666666666666,0.65,0.6666666666666666
9.0,1.0,2.0,3428.0,0.9,0.8181818181818182,0.8571428571428572,0.857685411600515,0.6666666666666666,0.5,0.9090909090909091
16.0,27.0,15.0,3382.0,0.37209302325581395,0.5161290322580645,0.4324324324324324,0.4322694516873482,0.4666666666666667,0.45,0.45161290322580644
7.0,12.0,4.0,3417.0,0.3684210526315789,0.6363636363636364,0.4666666666666667,0.4821000650418205,0.4,0.4,0.45454545454545453
4.0,6.0,7.0,3423.0,0.4,0.36363636363636365,0.380952380952381,0.37949451761254555,0.3333333333333333,0.35,0.45454545454545453
5.0,11.0,5.0,3419.0,0.3125,0.5,0.38461538461538464,0.39309331759655275,0.3333333333333333,0.4,0.5
11.0,12.0,6.0,3411.0,0.4782608695652174,0.6470588235294118,0.55,0.5537655155318024,0.6,0.55,0.5882352941176471
14.0,9.0,3.0,3414.0,0.6086956521739131,0.8235294117647058,0.7,0.7063693265891925,0.6666666666666666,0.65,0.6470588235294118
11.0,7.0,6.0,3416.0,0.6111111111111112,0.6470588235294118,0.6285714285714287,0.6269323558248158,0.6666666666666666,0.6,0.6470588235294118
14.0,9.0,3.0,3414.0,0.6086956521739131,0.8235294117647058,0.7,0.7063693265891925,0.8,0.7,0.7647058823529411
6.0,5.0,5.0,3424.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5439963943900952,0.4,0.35,0.5454545454545454
2.0,30.0,22.0,3386.0,0.0625,0.08333333333333333,0.07142857142857144,0.06463890808532584,0.0,0.0,0.0
4.0,86.0,20.0,3330.0,0.044444444444444446,0.16666666666666666,0.07017543859649122,0.07378189054118882,0.13333333333333333,0.1,0.08333333333333333
5.0,1.0,7.0,3427.0,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.5883284551623048,0.5333333333333333,0.4,0.5833333333333334
7.0,0.0,7.0,3426.0,1.0,0.5,0.6666666666666666,0.7063855063222145,0.4666666666666667,0.4,0.5
