tp,fp,fn,tn,precision,recall,f_measure,mcc
2,4,24,3349,0.3333333333333333,0.07692307692307693,0.125,0.15717673879537547
4,5,59,3311,0.4444444444444444,0.06349206349206349,0.1111111111111111,0.16267562727686455
2,1,25,3352,0.6666666666666666,0.07407407407407407,0.13333333333333333,0.2205396225715022
3,3,19,3354,0.5,0.13636363636363635,0.21428571428571427,0.258789282294053
1,1,14,3364,0.5,0.06666666666666667,0.11764705882352941,0.1814102503992445
1,1,44,3334,0.5,0.022222222222222223,0.0425531914893617,0.10332297477957568
0,1,15,3363,0.0,0.0,0.0,-0.0011489147719914296
2,4,36,3337,0.3333333333333333,0.05263157894736842,0.09090909090909091,0.12882476217019082
3,5,60,3311,0.375,0.047619047619047616,0.08450704225352113,0.12833929665215066
2,1,28,3348,0.6666666666666666,0.06666666666666667,0.1212121212121212,0.20903333219447742
0,2,30,3348,0.0,0.0,0.0,-0.002302625972881176
3,3,26,3347,0.5,0.10344827586206896,0.17142857142857143,0.2246906145417433
4,4,34,3338,0.5,0.10526315789473684,0.17391304347826086,0.22579599393386438
3,4,34,3338,0.42857142857142855,0.08108108108108109,0.13636363636363638,0.18284038791939652
3,1,10,3365,0.75,0.23076923076923078,0.3529411764705882,0.41493520729891503
2,1,33,3344,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.19323679196676602
3,10,29,3337,0.23076923076923078,0.09375,0.13333333333333333,0.14199706433516496
4,4,24,3347,0.5,0.14285714285714285,0.22222222222222224,0.26424071343862665
1,1,13,3364,0.5,0.07142857142857142,0.125,0.18786131048461052
1,1,24,3353,0.5,0.04,0.07407407407407407,0.1398884098752652
1,0,15,3364,1.0,0.0625,0.11764705882352941,0.24944448490717666
0,1,21,3357,0.0,0.0,0.0,-0.0013606282346646779
2,1,24,3352,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.22480769122688612
2,4,34,3339,0.3333333333333333,0.05555555555555555,0.09523809523809525,0.1325584158351729
4,11,58,3306,0.26666666666666666,0.06451612903225806,0.1038961038961039,0.12355078918318636
3,1,22,3354,0.75,0.12,0.20689655172413793,0.2983226523159719
0,0,22,3357,0.0,0.0,0.0,0.0
4,6,56,3313,0.4,0.06666666666666667,0.1142857142857143,0.1576878672999803
3,2,65,3309,0.6,0.04411764705882353,0.08219178082191782,0.15896500206531536
5,0,22,3353,1.0,0.18518518518518517,0.3125,0.4289266279052867
2,3,37,3338,0.4,0.05128205128205128,0.09090909090909091,0.14000459781496077
1,0,21,3357,1.0,0.045454545454545456,0.08695652173913045,0.2125369811382585
2,1,20,3356,0.6666666666666666,0.09090909090909091,0.16,0.24468484700058143
0,1,14,3364,0.0,0.0,0.0,-0.0011097921816605738
3,2,39,3336,0.6,0.07142857142857142,0.1276595744680851,0.2041547769888559
1,8,28,3342,0.1111111111111111,0.034482758620689655,0.05263157894736842,0.05744053856661544
2,1,16,3360,0.6666666666666666,0.1111111111111111,0.1904761904761905,0.27083304370585426
4,2,44,3329,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.2325425633368989
0,1,19,3359,0.0,0.0,0.0,-0.001293830364257544
0,2,19,3358,0.0,0.0,0.0,-0.0018300233423855518
2,0,19,3358,1.0,0.09523809523809523,0.17391304347826084,0.30773731910300883
5,4,17,3354,0.5555555555555556,0.22727272727272727,0.3225806451612903,0.35278991527839276
1,1,29,3349,0.5,0.03333333333333333,0.0625,0.1274119704994251
1,0,29,3350,1.0,0.03333333333333333,0.06451612903225806,0.18178903332942772
3,8,64,3304,0.2727272727272727,0.04477611940298507,0.07692307692307691,0.10367234072675383
0,2,16,3361,0.0,0.0,0.0,-0.001678595386630212
0,2,16,3361,0.0,0.0,0.0,-0.001678595386630212
0,2,23,3354,0.0,0.0,0.0,-0.0020146629949359205
2,2,15,3360,0.5,0.11764705882352941,0.19047619047619047,0.240844048140782
1,0,43,3335,1.0,0.022727272727272728,0.044444444444444446,0.14979308261006416
2,0,36,3341,1.0,0.05263157894736842,0.1,0.22818963150224025
2,1,29,3348,0.6666666666666666,0.06451612903225806,0.1176470588235294,0.20557290675899215
2,2,13,3362,0.5,0.13333333333333333,0.2105263157894737,0.25662835249042143
3,1,19,3357,0.75,0.13636363636363635,0.23076923076923075,0.3182508549136835
1,1,29,3349,0.5,0.03333333333333333,0.0625,0.1274119704994251
1,1,11,3366,0.5,0.08333333333333333,0.14285714285714285,0.20309527287291806
1,2,11,3365,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.16525794541165462
0,1,13,3365,0.0,0.0,0.0,-0.0010692636367976023
0,6,39,3334,0.0,0.0,0.0,-0.004557498398376781
0,2,22,3355,0.0,0.0,0.0,-0.001970085784549591
3,0,31,3345,1.0,0.08823529411764706,0.1621621621621622,0.295677318483744
0,0,16,3363,0.0,0.0,0.0,0.0
1,3,54,3321,0.25,0.01818181818181818,0.03389830508474576,0.06358737389455066
2,1,64,3312,0.6666666666666666,0.030303030303030304,0.057971014492753624,0.1393988873469165
0,2,31,3346,0.0,0.0,0.0,-0.0023417341520265912
2,3,33,3341,0.4,0.05714285714285714,0.09999999999999999,0.1481491476678614
1,1,11,3366,0.5,0.08333333333333333,0.14285714285714285,0.20309527287291806
4,3,53,3320,0.5714285714285714,0.07017543859649122,0.125,0.19620367894214524
1,4,37,3337,0.2,0.02631578947368421,0.046511627906976744,0.06890757109013805
0,1,17,3361,0.0,0.0,0.0,-0.0012234769267712431
0,1,13,3365,0.0,0.0,0.0,-0.0010692636367976023
0,1,29,3349,0.0,0.0,0.0,-0.0016008357440132248
